インデキシングフラグ,記号,ドット,タイトル
,E04F  10/02,・,可とう性の天がい材料のもの，例．キャンバス
,E04F  10/04,・・,折りたたみのできる枠の部分に固定された材料を有するもの
,E04F  10/06,・・,その端が建築物から離れて保持される手段を有する巻込みブラインドからなるもの
,E04F  10/08,・,類似した多数の堅い部材のもの，例．板（スラブ），薄板（堅く取り付けられた緊密な表面の日おおい屋根Ｅ０４Ｂ７／００）
,E04F  10/10,・・,折りたたみのできるもの
,E04F  11/00,,階段，傾斜路または類似の構造物（階段のはめこみまたは区分けＥ０４Ｆ２１／２６；仮設構造のものＥ０４Ｇ２７／００）；欄干；手すり（固定構造物に定常的に固着されたはしごＥ０６Ｃ９／００）
,E04F  11/02,・,階段；そのレイアウト
,E04F  11/022,・・,支持構造に特徴のあるもの［６］
,E04F  11/025,・・・,桁をもつ階段［６］
,E04F  11/028,・・・・,中央の桁をもつもの［６］
,E04F  11/032,・・・,中央の柱で支持された螺旋階段［６］
,E04F  11/035,・・・,多数の組立てられたモジュラー部材からなる階段でそれ以外に支持体がないもの［６］
,E04F  11/038,・・・・,各モジュラー部材が荷重を支承する欄干部材をもつもの［６］
,E04F  11/04,・・,可動階段，例．隠すことができるかまたはできない，あるいは繰り出しできるかまたはできない屋根裏用はしご（船のはしごＢ６３Ｂ；航空機のためのはしごＢ６４Ｆ；エスカレータまたは動く歩道Ｂ６６Ｂ）
,E04F  11/06,・・・,折りたたみのできるもの，例．折りたたみ式，入れこ式
,E04F  11/09,・・,踏み板とけ込み板のユニット［６］
,E04F  11/104,・・,踏み板（Ｅ０４Ｆ１１／０９が優先）［６］
,E04F  11/108,・・・,木製のもの［６］
,E04F  11/112,・・・,金属製のもの［６］
,E04F  11/116,・・・,石，コンクリートまたは類似材料のもの［６］
,E04F  11/16,・・・,その表面；その端縁または隅の保護手段（床用布帛，そのための留め具Ａ４７Ｇ２７／００）
,E04F  11/17,・・・・,表面［６］
,E04F  11/18,・,欄干；手すり（船のガードレールＢ６３Ｂ；橋のためのものＥ０１Ｄ１９／１０；道路のためのものＥ０１Ｆ１３／００，Ｅ０１Ｆ１５／００；垣根Ｅ０４Ｈ１７／００）
,E04F  13/00,,被覆またはライニング，例．壁面や天井に対するもの（床Ｅ０４Ｆ１５／００；表面の装飾，モザイク作業Ｂ４４，例．経師工事Ｂ４４Ｃ７／００；ウエブ，例．織物または壁紙で造られたものＤ０３Ｄ，Ｄ０４Ｇ，Ｄ０４Ｈ，Ｄ０６Ｎ，Ｄ２１Ｈ；天井構造Ｅ０４Ｂ９／００；ルーフィングや雨に対する同様の防水被覆Ｅ０４Ｄ）［３］
,E04F  13/02,・,使用後に硬くなる可塑性材料のもの，例．プラスター（塗料による表面処理Ｂ４４Ｄ；無機質または歴青物質の塊状物Ｃ０４Ｂ；有機可塑性物質Ｃ０８Ｌ）
,E04F  13/04,・・,プラスターのための下地（プラスター保持手段を有する吊り天井Ｅ０４Ｂ９／０６）
,E04F  13/06,・・・,端を保護する縁
,E04F  13/07,・,被覆またはライニング部材からなるもの；その補助構造；その固定手段［８］
,E04F  13/072,・・,特に適合され，構成され，または成形された被覆またはライニング要素からなるもの［８］
,E04F  13/073,・・・,特殊な建築部位のためのもの，例．隅または柱［８］
,E04F  13/074,・・・,供給装置または設備配線に対応するためのもの，例．暖房用配管，電気配線，照明装置または供給口［８］
,E04F  13/075,・・・,絶縁または表面保護のためのもの，例．騒音または衝撃防止用のもの［８］
,E04F  13/076,・・・,隣接した部材の接合手段に特徴のあるもの，例．目地材を使用するもの，またはさねはぎを使用するもの［８］
,E04F  13/077,・・・,複数の層からなるもの，例．サンドイッチパネル（Ｅ０４Ｆ１３／０７５が優先）［８］
,E04F  13/078,・・・,広げられた金属箔またはウエブ状の要素であり，エッジグリップ装置で取りつけられたもの［８］
,E04F  13/08,・・,類似した複数の被覆またはライニング要素からなるもの（Ｅ０４Ｆ１３／０７２が優先；縁，巾木Ｅ０４Ｆ１９／０２）［１，８］
,E04F  13/09,・・・,共通のウエブ，支持板または格子に取付ける要素からなるもの［８］
,＜注＞,,グループ１３／０９は，グループ１３／１０～１３／１８に優先する。［８］
,E04F  13/10,・・・,木製のもの［１，８］
,E04F  13/12,・・・,金属製のもの［１，８］
,E04F  13/14,・・・,石または石に類似した材料のもの，例．セラミックス；ガラスからなるもの［１，８］
,E04F  13/15,・・・・,ガラス材の使用に特徴のあるもの［８］
,E04F  13/16,・・・,繊維または木片のもの，例．合成樹脂と結合しているもの［１，８］
,E04F  13/18,・・・,補強または充てん材料をもちまたはもたない有機可塑性物質のもの（可塑性物で結合された繊維または木片のものＥ０４Ｆ１３／１６）［１，８］
,E04F  13/21,・・,被覆要素またはライニング要素に特に適した固定手段［８］
,E04F  13/22,・・・,アンカー，支持用のアングルまたは持送り［８］
,E04F  13/23,・・・・,調節可能なもの［８］
,E04F  13/24,・・・,被覆またはライニング要素の裏面に隠れた固定手段［８］
,E04F  13/25,・・・・,調節可能なもの［８］
,E04F  13/26,・・・,縁にはめ込む固定手段，例．クランプ，クリップまたは縁部外郭［８］
,E04F  13/28,・・・・,調節可能なもの［８］
,E04F  13/30,・・・,磁気による固定手段［８］
,E04F  15/00,,フローリング（階段の踏み板Ｅ０４Ｆ１１／１０４；床に特に適応されないおおいＥ０４Ｆ１３／００；縁，巾木Ｅ０４Ｆ１９／０２；はきものの底をそうじするための格子Ａ４７Ｌ２３／２４；道路に類似した材料のものＥ０１Ｃ；基床または下地床Ｅ０４Ｂ５／００）［６］
,E04F  15/02,・,類似する多数の要素からなるフローリングまたは床の層（ウェブのものＥ０４Ｆ１５／１６）
,E04F  15/022,・・,巻き込めない他材料の下張り層，例．ボード，コンクリート，コルクの上に張った寄木よりなるフローリング［２］
,E04F  15/024,・・,組立式上げ床，例．計算機室の床
,E04F  15/04,・・,木製のみのもの，例．木製の結合部材をもつもの（巻くことができる寄せ木細工の床Ｅ０４Ｆ１５／１６）
,E04F  15/06,・・,他の材料と結合されているかまたは結合していない金属製のもの（建築要素としての格子Ｅ０４Ｃ２／４２）
,E04F  15/08,・・,石または石に類似した材料，例．コンクリート；ガラスのみのもの
,E04F  15/10,・・,その他の材料，例．繊維性または小片状材料，有機可塑性物質，マグネサイト，ハードボードのもの
,E04F  15/12,・,現場で用意された生成物による床の被覆，例．継ぎ目のないマグネサイトの床，テラゾー（無機または瀝青物質の生成物Ｃ０４Ｂ；有機可塑性物質の生成物Ｃ０８Ｌ）
,E04F  15/14,・・,継ぎ目の構造，例．目地材（床仕上材に限定されない密封継ぎ手Ｅ０４Ｂ１／６８）
,E04F  15/16,・,弾力性のあるウェブとして敷かれたフローリング，例．弾力性のあるウェブ上の寄せ木細工の床；フローリング用として特に適用されるウェブ（弾性的に作られた床，例．弾性床，Ｅ０４Ｆ１５／２２；リノリウムＤ０６Ｎ；ウェブ一般，ウェブの製造はその関連したクラスを参照）
,E04F  15/18,・,分離して敷かれた絶縁層；付加的な絶縁手段；浮床（建築物の絶縁一般Ｅ０４Ｂ１／６２）
,E04F  15/20,・・,音の絶縁に対するもの
,E04F  15/22,・,弾性的に作られた床，例．弾性床（ウェブとして設けられたものＥ０４Ｆ１５／１６）［２］
,E04F  17/00,,垂直なダクト；みぞ，例．排水路のためのもの（管一般Ｆ１６Ｌ；管路系Ｆ１７Ｄ）
,E04F  17/02,・,廃ガスを除去するためのもの，例．ガスの煙道（独立して立っている煙突Ｅ０４Ｈ１２／２８；暖炉と煙突とを連結するもの，煙突の付属具，煙突の清掃穴のおおいＦ２３Ｊ；煙突の先端Ｆ２３Ｌ）；そのために特に設計された建築物の要素，例．そのために形造られた煉瓦または組み物
,E04F  17/04,・,空気ダクト
,E04F  17/06,・,採光通気孔，例．地下室のためのもの
,E04F  17/08,・,設備用管路，例．電線，管，を保持するためのもの（ダクトまたは溝への出入りができるおおい，検査孔のおおいＥ０４Ｆ１９／０８）［６］
,E04F  17/10,・,廃物処理のための建築物における装置（廃物の容器，廃物の集収または除去Ｂ６５Ｆ）
,E04F  17/12,・・,シュート
,E04F  19/00,,建築物の仕上げのためのその他の部分（はしご，例．登山用の鉄製具Ｅ０６Ｃ９／０４）
,E04F  19/02,・,縁；仕上げ片，例．玉ぶち；あかり取りの弓形折り上げ（プラスターの端を保護するためのものＥ０４Ｆ１３／０６）
,E04F  19/04,・・,床と壁または天井と壁との間に使用されるもの，例．巾木
,E04F  19/06,・・,パネルを保持するために特に設計されたもの
,E04F  19/08,・,作りつけの戸棚；壁がんの面；設備に近づくことのできるようにした穴のおおい（煙突の掃じ戸Ｆ２３Ｊ）
,E04F  19/10,・,作りつけの格子，例．くつぬぐい
,E04F  21/00,,建築物の仕上げ用具（石または石に類似した材料の建築要素の作業または処理に対するものＢ２８Ｄ；このサブクラスの他のグループに分類される特別な細部のために特に設計されたものはその細部に関連したグループを参照）
,E04F  21/02,・,可塑化された塊を表面に塗るためのもの，例．プラスター塗壁（フローリング用の特別なものＥ０４Ｆ２１／２０；液体または他の流動性材料の表面への塗布一般Ｂ０５；装飾技術Ｂ４４）
,E04F  21/04,・・,型または型取り工具；目地定規（ジョインテング・ルーラー）
,E04F  21/05,・・・,目地定規用支持具
,E04F  21/06,・・,プラスター，絶縁材料または類似のものを塗るための用具
,E04F  21/08,・・・,機械的な用具（Ｅ０４Ｆ２１／１４が優先；噴霧装置一般Ｂ０５Ｂ；砂の吹き付けＢ２４Ｃ）
,E04F  21/10,・・・・,遠心力により操作するもの
,E04F  21/12,・・・・,気体圧力，例．蒸気圧力，により操作するもの
,E04F  21/14,・・・,通孔，例．煙突，におけるもの
,E04F  21/16,・・,プラスターまたは類似のものの後処理用の用具，例．平らにする工具，輪郭を描く鏝
,E04F  21/165,・,目地仕上げ用，例．目地を掻いたり充填したりするための用具，目地鏝（レンガ工の工具Ｅ０４Ｇ２１／１６；修繕，例．割れ目充填Ｅ０４Ｇ２３／０２）［３］
,E04F  21/18,・,壁または天井に厚板（スラブ）または薄板をすえ付けるためのもの（モザイク作業のための工具Ｂ４４Ｃ）
,E04F  21/20,・,フローリングを敷くためのもの（道路または舗装に類似した材料で作られたものＥ０１Ｃ）
,E04F  21/22,・・,単一の要素のためのもの，例．フローリング締め付け金具
,E04F  21/24,・・,現場で作られた塊のためのもの，例．平らにする工具
,E04F  21/26,・,階段取り付け用のもの，例．踏み板の位置を示すための工具
,E04F  21/28,・,ガラス板をはめるためのもの（ガラス切断器Ｃ０３Ｂ３３／１０）
,E04F  21/30,・・,パテ圧搾器またはガン
,E04F  21/32,・・,パテナイフ；パテ剥（はく）離具
,E04G,,足場；型枠；せき板；建築用器具またはその他の建築用補助具，またはそれらの使用；現場における建築材料の取り扱い；現存する建築物の修復，解体またはその他の作業
,＜注＞,,このサブクラスにおいては，下記の用語は以下に示す意味で用いる：
,,,―“足場”はその類似の目的に使用する支持具を含む。
,＜索引＞,,足場
,,,地面にすえられる足場；建築物に支持されるもの　１／００；３／００
,,,構成部品；連結要素　５／００；７／００
,,,仮設作業，型枠または堰（せき）板
,,,一般的使用のためのもの　９／００
,,,特殊な使用のためのもの　１１／００，１３／００，１５／００
,,,連結部材，補助部材　１７／００
,,,補助的な処理　１９／００
,,,その他の器具または付属具
,,,通路のための一時的な装置　２７／００
,,,材料の準備，または搬送　２１／００
,,,支柱　２５／００
,,,現存する建築物への作業手段　２３／００
,,,作業員のためのまたは安全のための足場
,E04G   1/00,,主として地面にすえられる足場
,E04G   1/02,・,実質的に長い部材からなるもの，例．特別な形状の端部を備えるかまたは備えていない，何らかの手段で連結されたポール，ラチスマスト
,E04G   1/04,・・,部材がもっぱらポール，棒，はりおよび同様な形状で単純な横断面の他の部材であるもの
,E04G   1/06,・・・,分離した連結片を備えるかまたは備えないで，端と端が一緒に固定される棒状または管状部分をもつ部材からなるもの
,E04G   1/08,・・・,ボルトまたは類似物によって部材をつき通すことにより相互に固定するもの
,E04G   1/10,・・・・,木組構造
,E04G   1/12,・・,特別な部材からなるもの，例．複合材のもの，特別な横断面のもの，または他の部材を支持または取り付けのために突出部または類似のものあるいは側面に穴をもつもの
,E04G   1/14,・,実質的に，あらかじめ組みたてられた二次元の枠組状の要素からなるもの，例．Ｌ形，Ｈ形等で，筋交いを備えているか備えていないもの（Ｅ０４Ｇ１／１５が優先）［１，８］
,E04G   1/15,・,実質的にプラットフォームを支持または形成するための特別な手段を有するもの（Ｅ０４Ｇ１／２０が優先）；プラットフォーム（足場板またはそのための板Ｅ０４Ｇ５／０８）［１，８］
,E04G   1/17,・,実質的に，あらかじめ組みたてられた三次元の要素からなるもの，例．立方体状の要素からなるもの［８］
,E04G   1/18,・,高さの調節ができるもの
,E04G   1/20,・・,垂直部材とこれに沿っていろいろな位置で交叉部材またはプラットフォームを支持するための設備とからなる足場
,E04G   1/22,・・,プラットフォームを有する足場であって，伸長させうる下部構造を有するもの，例．入れ子式または不精はさみ機構
,E04G   1/24,・,実質的に特別な基部構造を有するもの；実質的に特別な地面とかみ合う部品を有するもの，例．傾斜した控え柱，車輪（構成部品Ｅ０４Ｇ５／００）
,E04G   1/28,・,低い高さでのみ支持するように設計されたもの
,E04G   1/30,・・,はしご状の足場
,E04G   1/32,・・,他の自立する支持具，例．架台を使用しているもの（スタンドまたは架台一般Ｆ１６Ｍ１１／００）
,E04G   1/34,・,角柱状または平らな部分に折りたたむことができるまたは折り返すことのできる足場構造
,E04G   1/36,・,建築物の特別な部分または特別な形状の建築物に対する足場，例．階段，丸屋根，丸天井のためのもの
,E04G   1/38,・,建築物に部分的に支持されている足場（構造物に取り付けられるはしごＥ０６Ｃ１／３４）［８］
,E04G   3/00,,建造物によって実質的に支持される足場，例．高さの調節ができるもの（Ｅ０４Ｇ１／００が優先）
,E04G   3/18,・,建築物の開口部に取りつけた片もちばりまたは他の装置により支持されるもの，例．窓の開口部（Ｅ０４Ｇ３／２８が優先）［８］
,E04G   3/20,・,壁により支持されるもの（Ｅ０４Ｇ３／２８が優先；足場を支持する壁面取り付け金具Ｅ０４Ｇ５／０４；持ち送りＥ０４Ｇ５／０６）［８］
,E04G   3/22,・,屋根または天井により支持されるもの（Ｅ０４Ｇ３／２８が優先）［８］
,E04G   3/24,・,建築物の特定箇所または特定の形の建築物に，特に適しているもの，例．煙突または塔門（Ｅ０４Ｇ３／２８が優先）［８］
,E04G   3/26,・・,屋根の上の作業に特に適しているもの［８］
,E04G   3/28,・,可動式の足場；可動式のプラットフォームを伴った足場［８］
,E04G   3/30,・・,可とう性の支持要素により吊り下げられるもの，例．ケーブル［８］
,E04G   3/32,・・・,巻き上げ装置；安全装置［８］
,E04G   3/34,・・,屋根の上に備えられた支持構造に特徴のあるもの［８］
,E04G   5/00,,足場のための構成部品または付属部品（連結Ｅ０４Ｇ７／００）［１，８］
,E04G   5/02,・,足場用の脚，例．調節装置を有するもの
,E04G   5/04,・,建造物の上にまたは建造物に対して足場を固定，支持または引き締めるための手段（固着一般Ｆ１６Ｂ）
,E04G   5/06,・,持ち送り；ブラケット
,E04G   5/08,・,足場板または厚板
,E04G   5/10,・,足場に特に適した踏み板またははしご［８］
,E04G   5/12,・,天がい［８］
,E04G   5/14,・,手すり［８］
,E04G   5/16,・,支柱または補強棒，例．対角線状の棒［８］
,E04G   7/00,,足場部品間の連結（建築構造に対するもの一般Ｅ０４Ｂ１／３８；連結一般Ｆ１６Ｂ）
,E04G   7/02,・,分離した連結要素を有するもの
,E04G   7/04,・・,ブラケットを有しまたは有しない可とう性要素，例．ロープ，ケーブル，鎖（一般的なものＦ１６Ｇ）
,E04G   7/06,・・,一般形状の足場部材を連結するための堅い足場用クランプ
,E04G   7/08,・・・,平行に配列された部材に対するクランプ
,E04G   7/10,・・・・,自身で堅く結ぶクランプ，例．巻き金物
,E04G   7/12,・・・,交さする部材のためのクランプまたはクリップ（Ｅ０４Ｇ７／２２が優先）
,E04G   7/14,・・・・,部材を別々に締め付けるもの
,E04G   7/16,・・・・・,相互の部材が回転できるような締め付け部分を有するもの
,E04G   7/18,・・・・,部材を相互にまたは部材間に分離した緩衝片を介して締めつけるためのもの
,E04G   7/20,・・・,部材の端部のみのためもの，例．端と端とが接する部材の連結のためのもの
,E04G   7/22,・・・,端部と側部が接する関係にある足場部材に対するもの
,E04G   7/24,・・・,サブグループＥ０４Ｇ７／０８，Ｅ０４Ｇ７／１２，Ｅ０４Ｇ７／２０，Ｅ０４Ｇ７／２２の２以上を含む装置の連結具
,E04G   7/26,・・,特別形状の足場部材に使用するもの
,E04G   7/28,・・,板を保持するクリップまたは連結具（ブラケットＥ０４Ｇ５／０６）
,E04G   7/30,・,分離できないように固定された連結要素を有する足場用の棒または部材
,E04G   7/32,・・,くさびを用いた連結要素を備えたもの［８］
,E04G   7/34,・・,ポジティブエンゲージメント（主体的な係止部）を用いる連結要素を備えたもの，例．鉤（かぎ）またはピン［８］
,,,現場における建築部位の形成のための仮設作業，型枠または堰（せき）板［５］
,E04G   9/00,,一般的使用のための型枠または堰板
,E04G   9/02,・,型枠板または類似した要素（Ｅ０４Ｇ９／０８，Ｅ０４Ｇ９／１０が優先）
,E04G   9/04,・・,表面が木製のもの［２］
,E04G   9/05,・・,表面が合成樹脂製のもの［２］
,E04G   9/06,・・,表面が金属製のもの［２］
,E04G   9/08,・,折りたたみまたは巻き上げできる型枠板または類似した要素
,E04G   9/10,・,表面形成，絶縁または加熱，水または空気に対する浸透性のように付加的な特色を有するもの
,E04G  11/00,,壁，床，天井または屋根に対する型枠，堰板または仮設作業
,E04G  11/02,・,部屋全体，階全体または建築物全体のためのもの
,E04G  11/04,・,球状，だ円体状または類似形の構造のための，あるいは水平または垂直断面の円形または多角の丸屋根構造のためのもの；膨張しうる型枠（膨張可能な弾性体への弁の取付けＢ６０Ｃ２９／００）
,E04G  11/06,・,壁のためのもの，例．わん曲したもの（Ｅ０４Ｇ１１／０４が優先）
,E04G  11/08,・・,コンクリートの硬化した後に完全に取りはずされ次の打設用に再組み立てされる型枠（型枠のための連結または支持手段Ｅ０４Ｇ１７／００）
,E04G  11/10,・・・,梁を用いない型枠からなるもの（Ｅ０４Ｇ１１／１８が優先）
,E04G  11/12,・・・,型枠と梁からなるもの（Ｅ０４Ｇ１１／１８が優先）
,E04G  11/14,・・・・,型枠の間に介在し，直線状に配置された梁を有するもの
,E04G  11/16,・・・・,壁の中におかれた梁をもつもの
,E04G  11/18,・・・,二重壁のためのもの
,E04G  11/20,・・,可動型枠；型に入れて作る円筒状，円錐状または双曲線状構造物のための可動型枠；位置決めブロックまたは類似物のための型枠として有効な型板（Ｅ０４Ｇ１１／０４が優先）
,E04G  11/22,・・・,上昇中打設されたコンクリートと接触しながら連続的にまたは一歩一歩上昇する可動型枠；そのための上昇手段の装置
,E04G  11/24,・・・・,可動型枠のための扛上ジャッキまたは上昇ロッドの構造（上昇形式のホイストユニット一般Ｂ６６Ｆ）
,E04G  11/26,・・・,ローラの駆動によって案内されるリボン，無端状エプロンまたは類似のものからなる覆い
,E04G  11/28,・・・,上昇型枠，すなわち層から層へ上昇中に打設されたコンクリートと接触しない型枠
,E04G  11/30,・・・・,水平軸に対して回転，傾斜または類似した上向きの運動によって層から層へ上昇されるもの
,E04G  11/32,・・・,現場において全体または一部の壁を作るために傾斜しうる型枠または傾斜する平板
,E04G  11/34,・・・,ブロック状または部分状に壁を作るため水平方向に移動するもの（Ｅ０４Ｇ１１／２６が優先）
,E04G  11/36,・,平面または曲面の床，天井または屋根のためのもの
,E04G  11/38,・・,コンクリートの平面天井のためのもの
,E04G  11/40,・・,格（ごう）天井またはリブ天井のためのもの
,E04G  11/42,・・・,金属または既製コンクリートの梁をもつもの
,E04G  11/44,・・・,リブの恒久的な補強としても同時に使用される堰板に対する支持梁をもつもの
,E04G  11/46,・・・,リブを囲むかまたは二つのリブの間の部分または１つのリブとそれに接近した平らな床または天井部分を囲む帽子状または樋状形のもの
,E04G  11/48,・・,床または屋根に対する堰板または型枠の支持構造（控え柱Ｅ０４Ｇ２５／００）
,E04G  11/50,・・・,型枠に対する支持部材としての梁，けたまたは類似のもの（部材，例．持ち送り，壁に取り付けるためのものＥ０４Ｇ１７／１６；構造物の一部を作るための梁Ｅ０４Ｃ３／０２）
,E04G  11/52,・・・・,多数のユニットが順次に配列されたもの
,E04G  11/54,・・・・,調節できる支持ぐつ，添え金物またはその類似のものを有しまたは有しない伸縮式のもの
,E04G  11/56,・・・・・,テレスコープ式のもの
,E04G  13/00,,建築物の特殊の部分のための仮設作業，型枠または堰板，例．階段，踏み板，軒じゃばらまたはバルコニー（組立式建築物用ユニットまたは組立式階段ユニットを作るための型Ｂ２８Ｂ７／２２）
,E04G  13/02,・,柱または柱状物のためのもの；それらのための特別な結合または締め付け手段
,E04G  13/04,・,分離して入れられるまぐさ，梁，または無目のためのもの；それらのための特別な結合または締め付け手段（部材，例．持ち送り，壁へ取り付けるためのものＥ０４Ｇ１７／１６）
,E04G  13/06,・,階段，踏み板，傾斜路，バルコニーまたは壁の持ち出された他の部分のためのもの
,E04G  15/00,,開口部，くぼみ，すきま，またはみぞを作るための型枠または堰板（壁のための堰板の形成部分Ｅ０４Ｇ１１／０６）
,E04G  15/02,・,窓，とびら，または類似物のためのもの
,E04G  15/04,・,アンカー孔または類似物のための芯
,E04G  15/06,・,壁または床中に設ける空所またはみぞのためのもの，例．煙突を作るためのもの
,E04G  17/00,,型枠，仮設作業構造物または堰板のための連結またはその他の補助部材
,E04G  17/02,・,金属製でない型枠または補強要素のための連結または締付手段
,E04G  17/04,・,金属製の型枠または補強要素のための連結または締付手段
,E04G  17/06,・,結合手段；スペーサ
,E04G  17/065,・・,結合手段，それらの固定または引張りを可能にするために通される引張り部材［５］
,E04G  17/07,・・,結合手段，くさび形部材によって固定または引張られる引張り部材［５］
,E04G  17/075,・・,結合手段，その他の手段によって固定または引張られる引張り部材［５］
,E04G  17/12,・・,型枠を取り付ける腕をもつもの
,E04G  17/14,・,型枠壁に対する筋かいまたはほうずえの配置；型枠を整列させるための装置（Ｅ０４Ｇ２５／００が優先）
,E04G  17/16,・,床，まぐさ，または無目用の型枠または型を保持する梁，けたまたは類似のものを支持するために壁に取り付けるための部材，例．持ち送り
,E04G  17/18,・,天井内に配された梁に型枠要素をつるしまたは定着する装置，例．ハンガー
,E04G  19/00,,型枠の補助的な処置，例．剥（はぎ）取り具，清掃具（潤滑組成物Ｃ１０Ｍ）
,,,＜見出し終了＞
,E04G  21/00,,現場における建築材料または建築要素の準備，搬送または築造；建設作業のためのその他の装置または手段（石のような材料の作業Ｂ２８Ｄ；搬送一般Ｂ６５Ｇ；つり上げ装置Ｂ６６；測定器具Ｇ０１）
,E04G  21/02,・,打ち込みまたは打ち継ぐことの出来るコンクリートまたは類似のものの搬送または築造（コンクリート作業一般，例．混合機Ｂ２８Ｃ；コンクリート組成物Ｃ０４Ｂ；道路または舗道において同種の材料で作られた床の構造と表面Ｅ０１Ｃ；堰堤に関するものＥ０２Ｂ７／００；基礎に関するものＥ０２Ｄ１５／００；仕上げに関するものＥ０４Ｆ）
,E04G  21/04,・・,搬送と分配の両者を行うための装置（コンクリートポンプＦ０４）
,E04G  21/06,・・,コンクリートの締め固め，例．固くなる前に真空を応用すること（道路建設のためのものＥ０１Ｃ１９／００；土を締め固めるための装置Ｅ０２Ｄ３／０２）
,E04G  21/08,・・・,内部用振動機
,E04G  21/10,・・,水平にするための装置，例．型板または板（平らにする工具Ｅ０４Ｆ２１／１６，Ｅ０４Ｆ２１／２４）
,E04G  21/12,・,補強用挿入物のすえ付け；プレストレス作業（プレストレス部材用殻管Ｅ０４Ｃ５／１０；アンカー手段Ｅ０４Ｃ５／１２；補強要素とスペーサーの接合Ｅ０４Ｃ５／１６）
,E04G  21/14,・,建築要素の搬送または組立（屋根ふきＥ０４Ｄ；仕上げＥ０４Ｆ）
,E04G  21/16,・・,工具または装置（柵を立てるための装置Ｅ０４Ｈ１７／２６）
,E04G  21/18,・・・,調節工具；型板
,E04G  21/20,・・・,モルタルを使用するためのもの
,E04G  21/22,・・・,モルタルで建築要素をすえつけるためのもの，例．レンガ積み機械
,E04G  21/24,・,建設中に建築部品または仕上げ作業の損傷を防ぐ安全または保護手段（足場に対する補助構造としてのものＥ０４Ｇ５／００）
,E04G  21/26,・・,壁部分に対するほうずえ手段；支柱または類似のもの，例．プレハブ壁を所定の位置に保持するためのもの（Ｅ０４Ｇ２５／００が優先；現存する建築物に関するものＥ０４Ｇ２３／０４）
,E04G  21/28,・・,悪天候の影響に対するもの
,E04G  21/30,・・,機械的な損傷または汚れに対するもの，例．階段の保護カバー
,E04G  21/32,・,建築物の建設中における人に対する安全または保護手段（足場に関するものＥ０４Ｇ５／００；安全ベルトまたはロープＡ６２Ｂ１／１６，Ａ６２Ｂ３５／００；登はん具，例．マスト用の登はん金具Ａ６３Ｂ２７／００）
,E04G  23/00,,現存する建築物への作業手段（基礎に関するものＥ０２Ｄ３５／００，Ｅ０２Ｄ３７／００；絶縁に関するものＥ０４Ｂ；付帯作業または仕上げＥ０４Ｆ）
,＜注＞,,このグループにおいて言及された主題事項に加え，新しい建築物を建てる場合に用いられる作業手段と類似する現存建築物への作業手段は，適当な建築グループに分類する。［５］
,E04G  23/02,・,修繕，例．クラックへの充てん；復原；改造；増築
,E04G  23/03,・・,特に屋根に適合するもの，例．屋階に装備するためのもの［５］
,E04G  23/04,・,危険となったまたは損傷した建築物または建築物部分のささえ，例．空襲に関するもの（支柱Ｅ０４Ｇ２５／００）
,E04G  23/06,・,建築物の分割，かさ上げ，移動；新しい下部構造物の築造
,E04G  23/08,・,建築物の破壊（橋の解体Ｅ０１Ｄ２４／００）［１，８］
,E04G  25/00,,控え柱またはほうずえ（鉱山で使用されるために特別に設計されたものＥ２１Ｄ１５／００）；止木
,E04G  25/02,・,伸縮しないもの
,E04G  25/04,・,伸縮するもの
,E04G  25/06,・・,強制的な手段によって一緒に保持される部分をもつもの
,E04G  25/08,・・,摩擦または把持することによって互に相対的に保持される部分をもつもの
,E04G  27/00,,人または車輪をある高さから他の高さへ接近させるための一時的装置，例．階段，傾斜路（足場の一部または付属部としてのものＥ０４Ｇ５／００；舷門Ｂ６３；リフトＢ６６；桟橋Ｅ０１Ｄ１５／２４；永久的な段階または傾斜路Ｅ０４Ｆ１１／００；梯子Ｅ０６Ｃ）
,E04H,,特定目的の建築物または類似の構築物；水泳または水遊び用の水槽またはプール；マスト；囲い；テントまたは天蓋一般（基礎Ｅ０２Ｄ）［４］
,＜注＞,,（１）このサブクラスは以下のものを包含する：
,,,―全体的にみて主として建築物のレイアウト；
,,,―そのグループに明記された，建築様式に特有の細部，または特殊の目的をもつ建物；
,,,―天蓋一般および構造がテントに似ている天蓋。［４］
,,,（２）このサブクラスは以下のものを包含しない：
,,,―特別の用途をもつ天蓋，それらはその関連箇所，例．イスの風雨よけＡ４７Ｃ７／６６，ベッド用天蓋Ａ４７Ｃ２９／００，建築物の日よけＥ０４Ｆ１０／００，に包含される。［４］
,,,（３）このサブクラスにおいては，下記の用語は以下に示す意味で用いる：
,,,―“建築物”は工作物およびその他の建造物を除外しない；
,,,―“テント”は支持手段を持つテントまたは天蓋，例．フレームおよび可撓性のカバー，を意味する。［４］
,＜索引＞,,建築物
,,,居住または事務の目的に対するもの　１／００
,,,公共の目的に対するもの　３／００
,,,工業または農業の目的に対するもの；駐車に対するもの　５／００；６／００
,,,水泳または水遊び用の水槽またはプール　４／００
,,,容器　７／００
,,,特殊な防護を備える建築物　９／００
,,,塔，マスト，煙突　１２／００
,,,記念建造物，墓　１３／００
,,,異なった目的を組み合せた建築物，ドライブイン建築物　１４／００
,,,テント，天蓋　１５／００
,,,フェンス，囲い，家畜の囲い　１７／００
