インデキシングフラグ,記号,ドット,タイトル
,B41J  29/20,・,計数器の配置
,B41J  29/22,・・,行数の計数器
,B41J  29/24,・・,語数の計数器
,B41J  29/26,・,抹消，誤り修正，アンダーライン引きまたはけい線引きのための装置，非流体性媒体または方法［４］
,B41J  29/28,・・,ホルダーまたはガイドに設けた筆記具または類似物
,B41J  29/30,・・,ホイール
,B41J  29/32,・・,活字
,B41J  29/34,・・・,反覆作動するもの
,B41J  29/36,・・,重ね印字により誤りを抹消または修正するもの（Ｂ４１Ｊ３１／００が優先）［４］
,B41J  29/367,・・・,着色転写性修正層を有するシート媒体［４］
,B41J  29/373,・・・,誤印字文字を取去る粘着層を有するシート媒体［４］
,B41J  29/377,・,冷却または換気装置［５］
,B41J  29/38,・,プリンティング機構全体に対する駆動装置，電動機，制御装置，または自動的停止装置
,B41J  29/387,・・,自動停止装置［５］
,B41J  29/393,・・,機械全体を制御または解析する装置［５］
,B41J  29/40,・,選択的事稿に加えて一定の，すなわち不変の，事稿をプリンティングする手段
,B41J  29/42,・,スケールおよびインジケータ，例．両側のマージンの決定用
,B41J  29/44,・・,上下のマージンの決定用または紙の端部の指示用
,B41J  29/46,・,警報の使用，例．行末の接近に応動するもの（複写材料の破損または使い尽しに応動するものＢ４１Ｊ１７／３６，Ｂ４１Ｊ３５／３６）
,B41J  29/48,・・,紙の破損または端部または紙の端部の接近に応動するもの
,B41J  29/50,・,両側ストップ機構
,B41J  29/52,・,上下ストップ機構
,B41J  29/54,・,プリンティング機構に適用されたロック装置
,B41J  29/56,・・,手動式
,B41J  29/58,・・,自動式
,B41J  29/60,・・・,動力供給の停止に応動するもの
,B41J  29/62,・・・,紙の不存在によってハンマ機構をロックするもの
,B41J  29/64,・・・,印字機の作用によってキーボードをロックするもの
,B41J  29/66,・・・・,プラテンが行末に達したときに作動するロック装置
,B41J  29/68,・・・,１ページまたは予定行数打ち終りまたは紙の端部に達してキーボードをロックするもの
,B41J  29/70,・・・,任意の２個のキャリッジ移動機構相互間のロック，例．字間スペース，バックスペース，作表，キャリッジリターンまたはキャリッジリリース機構
,,,インキリボン；インキリボン機構
,B41J  31/00,,インキリボン（複製またはマーキングのためのシート材料Ｂ４１Ｍ５／００；ウエブまたはテープの貯蔵，例．リールに，Ｂ６５Ｈ７５／００）；インキリボンの更新または試験
,B41J  31/02,・,織成材料を特徴とするインキリボン
,B41J  31/04,・・,合成材料で織成したもの
,B41J  31/05,・,印字用塗布材料以外の被覆をもったインキリボン
,B41J  31/06,・・,被覆が基礎材上に直接に，すなわち複写材料の深部に存在するもの；インキリボンが複写材料以外の材料で含浸された基礎材をもつもの
,B41J  31/08,・・,被覆が複写材料の上に付加されているもの
,B41J  31/09,・,誤印字文字を削除または取去る媒体を保持する領域によって特徴づけられたインクリボン［４］
,B41J  31/10,・,機械内部を運行するのを容易にする装置をもつインキリボン
,B41J  31/12,・,複写材料と機械部品または他の備品の間の好ましくない接触を防止する装置をもったインキ・リボン
,B41J  31/14,・,インキリボンの更新または試験
,B41J  31/16,・・,インキリボンを使用する機械の中に組み込まれたもの
,B41J  32/00,,インキリボン・カートリッジ［３］
,B41J  32/02,・,エンドレスリボン用［３］
,B41J  33/00,,インキリボンまたは類似の複写材料を送る装置（インキリボン・カートリッジＢ４１Ｊ３２／００）
,B41J  33/02,・,リボンの配列
,B41J  33/04,・・,移動キャリッジに装着されたもの
,B41J  33/06,・・,タイプライタ・プラテンに関連しているが移動しないリボン，例．プラテンの長手方向に横切って延びているもの
,B41J  33/08,・・・,およびプラテンの長手方向に平行に延びているもの
,B41J  33/10,・・,無端帯リボンの配置
,B41J  33/12,・・,リボンが共通の軸に装着されたスプールによって担持されたもの
,B41J  33/14,・,リボン送り装置または機構
,B41J  33/16,・・,スプールまたはスプール軸に駆動力を加えるもの
,B41J  33/18,・・・,ラチェット機構によるもの（Ｂ４１Ｊ３３／３０が優先）
,B41J  33/20,・・・,摩擦力によるもの
,B41J  33/22,・・・,歯車またはプーリーによるもの
,B41J  33/24,・・,リボンに直接に駆動力を加えるもの
,B41J  33/26,・・・,リボンに係合するローラによるもの
,B41J  33/28,・・・,リボンを引張りまたはつかむ機構によるもの
,B41J  33/30,・・,エスケープメント機構
,B41J  33/32,・・,電磁的装置
,B41J  33/34,・・,全体として機械から独立している電動機によって駆動されるもの
,B41J  33/36,・・,送り量を調節する手段をもつもの
,B41J  33/38,・・,緩速送り機構，例．“クリープ”送り機構
,B41J  33/382,・・・,リボンがキャリッジの復帰行程中だけ送られるもの
,B41J  33/384,・・・・,および印字期間中キャリッジに取り付けられるもの
,B41J  33/386,・・・,リボンがライン・スペース機構の作動によってだけ送られるもの
,B41J  33/388,・・・,リボンは印字動作が行われたときだけ送られるもの
,B41J  33/40,・・,送り方向を逆転する装置をもつもの
,B41J  33/42,・・・,手動式
,B41J  33/44,・・・,自動式
,B41J  33/46,・・・・,および２個のスプールが爪－ラチェット機構によって駆動される機構に使用されることを特徴とするもの
,B41J  33/48,・・・・・,２個の爪とラチェットを含み，各スプールに１組を配置したもの
,B41J  33/50,・・・・・,選択的に２個のラチェットと係合できる単一の爪または二重歯爪を含み，各スプールに１組を配置したもの
,B41J  33/51,・・・・,および特殊な逆転制御手段を使ったことを特徴とするもの
,B41J  33/512,・・・・・,巻かれたリボンの外周に係合する旋回可能の逆転感知器を使用するもの
,B41J  33/514,・・・・・,巻かれたリボンの内周に係合する旋回可能の逆転感知器を使用するもの
,B41J  33/516,・・・・・,リボンの張力に応動する逆転感知器を使用するもの
,B41J  33/518,・・・・・,リボンの端部附近においてリボンまたは類似物に係合する逆転感知器
,B41J  33/52,・・,リボン送り装置または機構のためのブレーキ装置
,B41J  33/54,・・,リボンの最大寿命を確保するもの（Ｂ４１Ｊ３３／３８が優先；振動機構の調整によるものＢ４１Ｊ３５／１４）
,B41J  33/56,・・・,リボンを横方向に調整するもの
,B41J  33/58,・・・,リボンを斜行的に送るもの
,B41J  33/60,・・,電信符号または他の外部から来る符号に応動するもの
,B41J  35/00,,インキリボン機構に結合，または組み込まれた他の装置
,B41J  35/02,・,短い長さの巻かれていないインキリボン用のフレームまたはホルダー
,B41J  35/03,・・,不作用位置へ移動できるホルダー，例．上方へ揺動するもの
,B41J  35/04,・,インキリボンのガイド
,B41J  35/06,・・,固定式
,B41J  35/08,・・,緊張装置をもつもの
,B41J  35/10,・・,振動機構；その駆動装置
,B41J  35/12,・・・,調整可能のもの，例．ケース・シフト用（キー装置Ｂ４１Ｊ２５／０２）
,B41J  35/14,・・・・,多色印字用；インキリボンの最大寿命を確保するもの；インキリボンを不作用にするもの
,B41J  35/16,・,多色装置（Ｂ４１Ｊ３５／１０が優先）
,B41J  35/18,・・,色の切り替えを自動的に行うもの
,B41J  35/20,・,インキリボンのシフト，例．印字検査用，ケースシフト調整用，インキリボンを不作用にするもの
,B41J  35/22,・,複数のインキリボンを選択的に使用可能な機構
,B41J  35/23,・・,２個またはそれ以上のリボン・ガイドをもつもの
,B41J  35/24,・,はくの形態をした複写材料の送りに特に適した機構
,B41J  35/26,・,インキリボンの保護物または裏張り
,B41J  35/28,・,インキリボン機構用の取外し自在のキャリヤまたはホルダー
,B41J  35/30,・,複写または同様の装置
,B41J  35/32,・・,単一のインキリボンによって印字方向に沿って多数のコピーを取るもの
,B41J  35/34,・・,別体になっている多数のインキリボンを使用するもの，例．１個のヘクトカーボン・インキリボンを含むもの
,B41J  35/35,・・,短い長さの巻かれていないインキリボンを使用するもの
,B41J  35/36,・,インキリボンの破損または使い尽しに応動する警報器，指示器，または送り停止装置
,B41J  35/38,・,使用後の廃棄のためにインキリボンを送るもの
,B41K,,押し印；押し印装置または番号印字装置（食肉のマーキングＡ２２Ｃ１７／１０；印刷と結合されたエンボシングＢ４１Ｆ１９／００；選択的プリンティング機構Ｂ４１Ｊ；装飾またはマークのエンボシングＢ４４Ｂ５／００；完成した包装体のマーキングまたは略号付けＢ６５Ｂ６１／２６；チケット印刷および発行装置，料金登録装置，印刷機構のない無料送達装置Ｇ０７Ｂ）
,B41K   1/00,,押し印されるものを支持したり位置決めしたりする手段のない携帯でき手動操作による装置，すなわち手動押し印具；そのためのインキ塗布具または他の附属具
,B41K   1/02,・,固定の像をもち一つまたはそれ以上の平らな押し印面をもつもの
,B41K   1/04,・・,多数の押し印面をもつもの；全体を置換できる押し印面をもつもの
,B41K   1/06,・・,得られるべき像を設定するための手段をもつもの
,B41K   1/08,・,印面が平面で印字が変えられるもの
,B41K   1/10,・・,可動の印字付帯または鎖をもつもの
,B41K   1/12,・・,調整可能の印字輪をもつもの
,B41K   1/14,・・,印字の字体を自動的に変える手段をもつもの
,B41K   1/16,・・・,番号印字器
,B41K   1/18,・・・・,ページ数字用のもの
,B41K   1/20,・・,得られるべき像を位置ぎめする手段をもつもの
,B41K   1/22,・,転がり接触により押し印するためで押し印面が曲面をもつもの
,B41K   1/24,・・,揺り印
,B41K   1/26,・,平面でない面に使用するのに適した印面をもつもの
,B41K   1/28,・・,印面がたわみ易いもの
,B41K   1/30,・,オフセット式または凹版式による押し印のためのもの
,B41K   1/32,・,謄写式押し印のためのもの
,B41K   1/34,・,多色押し印用
,B41K   1/36,・,細部
,B41K   1/38,・・,インキ塗布具；印面
,B41K   1/40,・・・,押し印する動作によって操作されるインキ塗布
,B41K   1/42,・・・・,インキ塗布のための移動可能のパッドまたはローラーを有するもの
,B41K   1/44,・・・,オフセット，凹版，または謄写式スタンプ用のもの
,B41K   1/46,・・・,多色押し印用のもの
,B41K   1/48,・・・,インキリボン，インキシート，すなわちカーボンテープまたはカーボン紙をもつもの
,B41K   1/50,・・・,インキを含浸させた，または印の接触後そこに印を残す物質からできている印面
,B41K   1/52,・・・,インキだめ，例．押し印の取手と一体になったもの
,B41K   1/54,・・・,押し印用パッド
,B41K   1/56,・・,取手
,B41K   1/58,・・,手動押し印を保持する印立てまたは保持するための他の手段もしくは容易に出来る同様な手段
,B41K   3/00,,押し印されるものを支持する完全な手段をもつ押し印装置（特殊な形または特殊な表面形状をもつものに印刷する手段Ｂ４１Ｆ１７／００）
,B41K   3/02,・,用紙を支持している面の上に位置した印面をもつもの
,B41K   3/04,・・,押し印されるべき面に対して正しい角度に印面を移動できるもの
,B41K   3/06,・・・,印字付き帯または鎖をもつもの
,B41K   3/08,・・・,調整可能の印字輪をもつもの
,B41K   3/10,・・・,印字体を自動的に変えるための手段をもつもの，例．番号印字器
,B41K   3/12,・・,転がり接触により押し印するもので印面が曲面であるもの
,B41K   3/14,・・・,凸版式のもの
,B41K   3/16,・・・,凹版式のもの
,B41K   3/18,・・・,オフセット式のもの
,B41K   3/20,・・・,謄写式のもの
,B41K   3/22,・・・,歪形像を生ずる手段をもつもの
,B41K   3/24,・・,多色押し印するためのもの
,B41K   3/26,・,用紙を支持している面の下に位置した印面をもつもの
,B41K   3/28,・・,固定した像を有するもの
,B41K   3/30,・・・,像を変える手段をもつもの，例．連続して印板を交換することができるもの
,B41K   3/32,・,協同して働く押し印および副押し印部分をもつもの
,B41K   3/34,・・,表示円筒の形式で存在するもの，例．曲線または多角形の横断面の形式で，または可動鎖や帯の形式で存在するもの
,B41K   3/36,・,用紙を変形したり穿孔したりする手段をもつもの
,B41K   3/38,・・,押し印手段から独立したもの
,B41K   3/40,・・,数やアルファベットの文字体に関するもの
,B41K   3/42,・,連続的に押し印するもので譲渡書や他の明細書用の選択機構をもった押し印装置，例．倉庫管理用，洗濯目録，スーパーマーケットの案内書
,B41K   3/44,・,用紙を取り扱う手段
,B41K   3/46,・・,静止したとき位置決めするもの
,B41K   3/48,・・,押し印する位置へまたはそれから断続的に移送するもの
,B41K   3/50,・・,押し印の操作中に移送するもの
,B41K   3/52,・・,排出手段
,B41K   3/54,・,インキ塗布具
,B41K   3/56,・・,インキパッドを使用するもの
,B41K   3/58,・・,インキリボン，インキシート，カーボンテープまたはカーボン紙を使用するもの
,B41K   3/60,・・,ローラーを使用するもの，例．インキ供給装置と一体になったローラー
,B41K   3/62,・,細部または附属具
,B41K   3/64,・・,押し印機構が用紙の送りによって制御されるもの
,B41K   3/66,・・,安全装置，例．押し印操作の完了前に用紙の取り出しを防ぐためのもの
,B41K   3/68,・・,切断分離装置（一般Ｂ２６）
,B41K   5/00,,切符や同様のものに押し印し交付するためのペンチ状押し印具
,B41K   5/02,・,押し印される像を変える手段をもつもの
,B41K   5/04,・,小切手等の控えを集める装置をもつものまたは押し印操作を記録する他の手段をもつもの（計数器Ｇ０６Ｍ）
,B41K   5/06,・・,別々のテープ上に記録するためのもの
,B41K   5/08,・・,計数器をもつもの
,B41K  99/00,,このサブクラスの他のグループに分類されない主題事項［８］
,B41L,,事務または他の商業用の複写装置，転写装置または印刷装置；宛名印刷機またはそれに類する印刷機（産業用印刷機Ｂ４１Ｆ；押し印，押し印装置または番号印字装置Ｂ４１Ｋ）
,＜注＞,,（１）このサブクラスは，感圧層または媒介物による複写，事務または他の商業用転写装置または印刷機，宛名印刷機またはそれに類する印制機に共通する構成を包含しない，ただしこれらはサブクラスＢ４１Ｆに包含される。
,,,（２）このサブクラスにおいては，索引中に示すように，グループ１５／００と１７／００は凸板印刷装置と平版印刷装置で特に事務または他の商業用に適するものに限り含む。この型式の装置の一般構造または特徴はＢ４１Ｆに分類する。これらのグループの分類を決定する構造または特徴は，例えば，事務職員による作業の容易，産業的でない環境内の作業の清潔，限定部数のコピー製作用に構成された印刷版面の使用，である。
,,,（３）このサブクラスにおいては，下記の用語は以下に示す意味で用いる：
,,,―“複写”は，感圧層を用いてオリジナル作成と同時に数枚のコピーができることを意味する；
,,,―“転写”は，マスター，例えばヘクトグラフ像から順次コピーができることを意味する；
,,,―“孔版印刷”は，像形成のため貫孔された版面，該版の孔を通過するインキの使用を包含する。
,＜索引＞,,複写　１／００，３／００，５／００
,,,転写
,,,ヘクトグラフマスターからのもの　７／００，９／００，１１／００
,,,ステンシルによるもの　１３／００
,,,その他　１９／００
,,,印刷
,,,凹版印刷機　１５／００
,,,平板印刷機　１７／００
,,,他の装置　１９／００
,,,共通の細部または付属品
,,,印刷前の表面処理；その取扱い　２３／００；２１／００，３３／００
,,,押圧またはオフセット面；その湿潤　３８／００；２５／００
,,,インキ装置　２７／００
,,,印刷要素または版の取扱い　２９／００～３３／００
,,,円筒；被覆又はメイクレディ装置の取付け　３５／００；３８／００
,,,補助作業　３９／００，４１／００，４３／００
,,,シリーズ印刷用特殊機械　４５／００，４７／００，４９／００
,,,感圧層または媒介物による複写
,B41L   1/00,,感圧層または媒介物，例．カーボン，による複写装置；複写用の付属物
,B41L   1/02,・,準備作業のための装置，例．紙葉または巻取紙と挿入カーボンを共に送入するためのもの；印刷，カーボン塗布，折りたたみのための各装置に連結した装置
,B41L   1/04,・,複写後の作業を行うための装置，例．フォームセットから単一の紙葉または巻取紙を分離するためのもの，カーボンから成る連続した複写重合体
,B41L   1/06,・・,単一フォームセットにおけるもの
,B41L   1/08,・・,連続した複写重合体におけるもの
,B41L   1/10,・・・,単一の巻取紙の分離折りたたみまたは堆積
,B41L   1/12,・・・,単一の紙葉またはフォームを得るための巻取紙の切断，例．切断によるもの，引き裂きによるもの
,B41L   1/14,・・・,巻取紙から端の穴の切断
,B41L   1/16,・,感圧材の保持または供給装置，例．カーボン紙のためのもの；カーボン・グローブ
,B41L   1/18,・・,カーボン巻取紙のためのもの；連続したカーボン供給機構
,B41L   1/20,・,複写重合体，例．書籍状重合体
,B41L   1/22,・・,単一の紙葉またはフォームから成るもの
,B41L   1/24,・・・,はぎ取り式の帳面または書物
,B41L   1/26,・・,巻取紙から成る連続した重合体
,B41L   1/28,・・・,巻き込み状フォームにおけるもの
,B41L   1/30,・・・,縦折りたたみ
,B41L   1/32,・・・,横折りたたみ
,B41L   1/34,・・,ヘクトグラフ転写機用のマスター作成のためのもの
,B41L   1/36,・・,感圧層またはカーボン以外の塗布層をもつもの（シート材料Ｂ４１Ｍ５／００）
,B41L   3/00,,感圧層または媒介物による複写のプラテンまたは同様の紙葉支持物，例．簿記用
,B41L   3/02,・,記録位置に複写重合体を保持するための静止したクランプ手段をもつもの，例．穴のない紙葉を保持するための弾性クランプ
,B41L   3/04,・・,要素内の穴に係合するピンを持つ棒
,B41L   3/06,・,複写重合体の要素のための可動クランプまたはガイド手段をもつもの
,B41L   3/08,・,記録位置で要素を保持するための非機械的手段，例．磁気手段，をもつもの
,B41L   3/10,・,重合要素をプラテンまたは支持物へ順次転移させるための手段をもつもの，例．段または行選択のためのもの；静止時に重合要素を位置決めするための手段
,B41L   3/12,・,補助装置
,B41L   3/14,・・,マガジンまたは貯蔵部の区分，例．紙片用のもの
,B41L   3/16,・・,巻取紙供給装置
,B41L   3/18,・・,置換えできる蓋，例．窓をもつもの
,B41L   3/20,・・,簿記の複写を容易にするためのもの
,B41L   3/22,・・,インキリボンの適用；保持，供給またはそのためのガイド手段
,B41L   5/00,,可動の巻取紙を使用し、感圧層により複写する複写登録機または類似の装置（可動細長片の記入または読取装置Ｂ４２Ｄ１９／００）
,B41L   5/02,・,巻取紙の手動送りを制限するための手段をもつもの
,B41L   5/04,・,巻取紙の供給または巻取紙の供給配置機構をもつもの；巻取紙の貯蔵装置をもつもの
,B41L   5/06,・・,ローラー，車輪またはチェーンによるもの
,B41L   5/08,・・,機構の往復運動によるもの
,B41L   5/10,・,感圧巻取紙または他の巻取紙から分離した巻取紙を供給する機構をもつもの，例．横断状にもつもの
,B41L   5/12,・,巻取紙の排出を表示する手段をもつもの
,B41L   5/14,・,巻取紙の印刷，穿孔，切断の補助手段をもつもの
,B41L   5/16,・,付属物，例．金銭用フォームの貯蔵引出（金銭登録機Ｇ０７Ｇ）
,,,事務用転写装置または印刷装置
,B41L   7/00,,ヘクトグラフ―オリジナルから直接転写する装置，すなわち，鏡像でコピーを得るためのもの
,B41L   7/02,・,ローラー間にオリジナルとコピー紙葉または巻取紙を通すことによるもの
,B41L   7/04,・・,オリジナルまたはコピー紙葉，巻取紙のガイド手段をもつもの
,B41L   7/06,・・,コピー紙葉または巻取紙の切断手段をもつもの
,B41L   7/08,・・,湿潤または乾燥手段をもつもの
,B41L   9/00,,ヘクトグラフ―オリジナルから転移面を介して間接に転写する装置，すなわち“乾式転写機”
,B41L   9/02,・,粘土またはゼラチンのための容器
,B41L   9/04,・,ゼラチン紙が張られる平たんな支持具をもつもの
,B41L   9/06,・・,および紙葉供給のキャリッジをもつもの
,B41L   9/08,・・,およびヘクトグラフゼラチン巻取紙の巻き込みと保持装置をもつもの
,B41L   9/10,・,ゼラチン紙葉を運ぶ回転胴をもつもの
,B41L  11/00,,ヘクトグラフ―マスターから鏡像で直接転写する装置，すなわち，陽画作成用“乾式転写機”
,B41L  11/02,・,マスターを移送する平たん支持をもつもの
,B41L  11/04,・・,および紙葉を供給するキャリッジをもつもの
,B41L  11/06,・・,圧胴でストック転写するためのもの
,B41L  11/08,・,マスターを移送する回転胴をもつもの
,B41L  11/10,・,マスターが張られる２個の胴をもつもの
,B41L  11/12,・,駆動装置；その制御
,B41L  11/14,・,マスターの構造上の特徴（化学的形態Ｂ４１Ｍ）
,B41L  13/00,,事務用孔版印刷装置（スクリーン印刷Ｂ４１Ｆ１５／００；ステンシル，ステンシル物質，その枠Ｂ４１Ｎ１／２４）
,B41L  13/02,・,平たんなステンシル枠をもつもの
,B41L  13/04,・,丸いまたは回転ステンシル枠をもつもの
,B41L  13/06,・・,ステンシルを移送する一個のシリンダーをもつもの
,B41L  13/08,・・,２以上のシリンダーによって移送されるステンシルをもつもの，例．無端ベルトの媒介物によるもの
,B41L  13/10,・・・,ステンシルを枠に固着するクリップまたはクランプ
,B41L  13/12,・,特殊目的のためのもの，例．ブレール特性を複製するためのもの
,B41L  13/14,・,付属物，例．穿孔，切断，分離
,B41L  13/16,・,駆動装置；その制御
,B41L  13/18,・,着肉装置［３］
,B41L  15/00,,事務用凸版印刷装置（一般Ｂ４１Ｆ；印刷板またはフォイル，その材料Ｂ４１Ｎ１／００）
,B41L  15/02,・,平たんな印刷版をもつもの，例．平たんな活字台，薄いシート物質で作られる版またはプラスチック・ゴムで成型される版
,B41L  15/04,・・,活字締め枠に固着した組活字
,B41L  15/06,・,丸い印刷版をもつもの，例．シリンダー
,B41L  15/08,・・,ステロ版をもつもの
,B41L  15/10,・,多色印刷のためのもの；両面刷印刷のためのもの
,B41L  15/12,・,駆動装置；その制御
,B41L  15/14,・,付属物，例．穿孔，切断，分離
,B41L  17/00,,事務用平版印刷装置（一般Ｂ４１Ｆ；印刷版またはホイル，そのための材料Ｂ４１Ｎ１／００）
,B41L  17/02,・,直接押圧印刷のためのもの
,B41L  17/04,・・,平たんな印刷版をもつもの
,B41L  17/06,・・,丸い印刷版をもつもの，例．シリンダー
,B41L  17/08,・,オフセット印刷のためのもの
,B41L  17/10,・・,平たんな印刷版をもつもの，例．ブランケット胴の移送と協働するもの
,B41L  17/12,・・,丸い印刷版をもつもの，例．版胴
,B41L  17/14,・,２胴型のもの，例．版胴と圧胴とを協働するもの
,B41L  17/16,・,３胴型のもの
,B41L  17/18,・,多色印刷のためのもの，例．二連タンデム型機械；両面印刷のためのもの
,B41L  17/20,・,湿潤手段をもたないもの，例．熱活性インキ，冷却印刷版を用いるもの
,B41L  17/22,・,駆動装置；その制御
,B41L  17/24,・,付属物，例．穿孔，切断，分離
,B41L  19/00,,他に分類されていない特殊型式または特殊目的用の事務用転写または印刷装置（宛名印刷機Ｂ４１Ｌ４５／００）
,B41L  19/02,・,複数の印刷版を移送する版胴をもつもの，または凸版印刷と平版印刷を選択的にまたは結合して印刷するためのもの（一般Ｂ４１Ｆ１１／００）
,B41L  19/04,・,一サイクルで一個または数個の印刷版の選択部分から印刷するためのもの，例．行印刷（選択部分のインキ付けによるものＢ４１Ｌ２７／２０）
,B41L  19/06,・・,協働する版胴と圧胴をもつもの
,B41L  19/08,・・・,印刷工程中版胴と圧胴の相対運動の結果によるもの
,B41L  19/10,・・・,版胴表面の突出と引込み部分によるもの
,B41L  19/12,・・・,版胴の印刷版のしゃへい部分によるもの
,B41L  19/14,・・・,コピー用紙の選択的な湿潤によるもの
,B41L  19/16,・・・,圧胴の選択的な取りはずしによるもの
,,,事務用複写，転写，印刷の各装置の共通細部，または付属物
,B41L  21/00,,複写，転写または印刷用の装置または機械を通してコピー用の紙葉または巻取紙を給送する装置（宛名印刷機またはそれに類する印刷機を通してコピー用紙を移送する機構Ｂ４１Ｌ４７／２４）
,B41L  21/02,・,紙葉移送のためのもの
,B41L  21/04,・・,ピン
,B41L  21/06,・・,グリッパ
,B41L  21/08,・・・,吸引グリッパ
,B41L  21/10,・・,エンドレスコンベアとグリッパの結合
,B41L  21/12,・,巻取紙移送のためのもの
,B41L  23/00,,印刷に関連する紙葉，巻取紙または他の物品の表面を処理する装置（清掃一般Ｂ０８Ｂ，金属の清浄Ｃ２３Ｇ；このような物品の製造における最終段階については適当な個所，例．Ｂ２９Ｃ７１／００，Ｄ２１Ｈ２３／００またはＤ２１Ｈ２５／００を参照；印刷物の後処理Ｂ４１Ｍ７／００）
,B41L  23/02,・,湿潤によるもの，例．ヘクトグラフ印刷に関連するコピー紙葉の湿潤によるもの
,B41L  23/04,・・,摩擦ローラーを用いるもの
,B41L  23/06,・・,ブラシを用いるもの
,B41L  23/08,・・,散布部材を用いるもの
,B41L  23/10,・・,エンドレスバンドを用いるもの
,B41L  23/12,・・,吸収性パッドを用いるもの
,B41L  23/14,・・,ダクト，容器，または同様の液体供給装置
,B41L  23/16,・・,湿潤ローラーの掛けはずしまたは持上げ装置；そのための支持，調節，または除去装置
,B41L  23/18,・・,湿潤ローラーの構造
,B41L  23/20,・,熱乾燥によるもの，冷却によるもの，散粉によるもの
,B41L  23/22,・・,散粉装置，例．裏移り防止のためのもの
,B41L  23/24,・,印刷仕上げ装置，例．光沢出しプリント
,B41L  25/00,,版面湿潤装置，例．平版印刷の版面への吸水（表面に液体または他の流動体を作用させるもの一般Ｂ０５Ｃ）
,B41L  25/02,・,摩擦ローラーを用いるもの
,B41L  25/04,・,ブラシを用いるもの
,B41L  25/06,・,散布部材を用いるもの
,B41L  25/08,・,エンドレスバンドを用いるもの
,B41L  25/10,・,吸収性パッドを用いるもの
,B41L  25/12,・,ダクト，容器，または同様の液体供給装置
,B41L  25/14,・,湿潤水をも供給するインキ付けローラー
,B41L  25/16,・,湿潤ローラーの掛けはずしまたは持上げ装置；その支持，調節，または除去装置
,B41L  25/18,・,湿潤ローラーの構造
,B41L  27/00,,着肉装置（孔版印刷の着肉装置Ｂ４１Ｌ１３／１８；表面に液体または他の流動性物質を作用させるもの一般Ｂ０５）［３］
,B41L  27/02,・,手動インキ付け
,B41L  27/04,・,インキダクト，容器，供給装置またはインキレベル制御装置（レベル制御一般Ｇ０５Ｄ９／００）［３］
,B41L  27/06,・・,インキ移し調節板または同様の供給装置
,B41L  27/08,・・,浸沈，または部分浸沈ローラーをもつ貯蔵部
,B41L  27/10,・・,インキ噴出手段をもつもの，例．ポンプ，ノズル
,B41L  27/12,・・,供給またはインキ移しローラー（メッセンジャーまたは移動する転移ローラーＢ４１Ｌ２７／１６）
,B41L  27/14,・・・,制限供給の調節
,B41L  27/16,・・,メッセンジャーまたは移動する転移ローラー
,B41L  27/18,・,連続した，例．エンドレスバンド，装置
,B41L  27/20,・,印刷版の選択部分へインキ付けするためのもの
,B41L  27/22,・,インキ除去または集合装置
,B41L  27/24,・,シリンダー内部からインキ付けするためのもの
,B41L  27/26,・,吸収性パッド
,B41L  27/28,・,インキ付けローラーの構造
,B41L  27/30,・,噴霧装置，例．ブラシを用いるもの
,B41L  27/32,・,インキ付けローラーの掛けはずし，持上げ，調節，または除去装置；その支持，軸受，または軸受金具
,B41L  27/34,・・,持上げまたは調節装置
,B41L  27/36,・・・,カム，偏心輪，くさび，または同様の装置
,B41L  27/38,・・・,液圧作動
,B41L  27/40,・・・,磁気作動
,B41L  29/00,,印刷要素または版の支持台への緊締装置
,B41L  29/02,・,磁気的
,B41L  29/04,・,印刷要素を平たん版盤に固着するためのもの
,B41L  29/06,・,印刷要素を版胴に固着するためのもの
,B41L  29/08,・,印刷版を平たん版盤に固着するためのもの
,B41L  29/10,・,変形しない丸い印刷版を版胴に固着するためのもの
,B41L  29/12,・,柔軟な印刷版を版胴に固着するためのもの
,B41L  29/14,・・,クランプ装置
,B41L  29/16,・・・,輪転印刷機作動中自動的に印刷版を版胴に固着するもの
,B41L  29/18,・・・・,電磁的，空気圧または液圧的
,B41L  29/20,・・・,版胴円周上で柔軟な印刷版の案内端の位置調節のためのもの
,B41L  29/22,・,印刷版を中間支持台に固着するためのもの，例．アダプター
,B41L  31/00,,柔軟な印刷版の版胴からの除去装置
,B41L  33/00,,柔軟な印刷版または紙葉または巻取紙のシリンダーに対する押圧，例．円滑にするため
,B41L  35/00,,事務用複写，転写，印刷の各装置の円筒
,B41L  35/02,・,版胴
,B41L  35/04,・・,見当合わせ装置
,B41L  35/06,・・・,円筒の取換え手段をもつもの
,B41L  35/08,・・・,円筒上の印刷版の取換え手段をもつもの
,B41L  35/10,・,圧胴
,B41L  35/12,・,版胴，ゴム胴または転移胴，または圧胴のための軸受または支持
,B41L  35/14,・,版胴または圧胴の加熱または冷却手段
,B41L  35/16,・,円筒掛け外し装置；円筒押圧の調節
,B41L  35/18,・・,円筒の軸受，軸受金具または支持の配置
,B41L  35/20,・・・,偏心軸受
,B41L  35/22,・・・,滑り軸受
,B41L  35/24,・・・,揺動軸受
,B41L  35/26,・・,円筒持上げまたは調節装置
,B41L  35/28,・・・,カム，偏心輪，くさびまたは同様のもの
,B41L  35/30,・・・,電気的または磁気的作動
,B41L  35/32,・・・,液圧作動
