インデキシングフラグ,記号,ドット,タイトル
,H01R  13/71,・・・,開閉器として作動する接続部品の接触部材［３］
,H01R  13/713,・・・,開閉器が安全スイッチであるもの［３］
,H01R  13/717,・・,組込光源を持つもの［３］
,H01R  13/719,・・,特に高周波に適合するもの，例．フィルターを持つもの［４，２０１１．０１］
,H01R  13/7193,・・・,フェライトフィルターを持つもの［２０１１．０１］
,H01R  13/7195,・・・,接触子のための開口部を備えた平面フィルターを持つもの［２０１１．０１］
,H01R  13/7197,・・・,接触子と一体化した，あるいは接触子に取り付けられたフィルター，例．管状フィルター，を持つもの［２０１１．０１］
,H01R  13/72,・,ホルダ内で可撓リードを適応させるための装置
,H01R  13/73,・,装置または構体，例．壁，に接続部品を取り付けるための部材［４］
,H01R  13/74,・・,パネルの開口部に接続部品を取り付けるためのもの［３］
,H01R  24/00,,２個の接続部品を持つ嵌合装置，またはそれらと共働する部品のいずれかの全体の構造に特徴があるもの（印刷回路，フラット・ケーブル，リボン・ケーブル，またはその類似の構造のものに特に適したものＨ０１Ｒ１２／００；装置を支持するために特に適したものＨ０１Ｒ３３／００）［７，２０１１．０１］
,＜注＞,,このグループにおいては，グループＨ０１Ｒ１０１／００～Ｈ０１Ｒ１０７／００のインデキシングコードを付加することが望ましい
,H01R  24/20,・,ソケット，クリップ，または同様の接触子を備え，かつワイヤーまたはケーブルのみに取り付けられる接続部品［２０１１．０１］
,H01R  24/22,・・,接地接触子またはシールド接触子を備えたもの［２０１１．０１］
,H01R  24/28,・,ピン，刃，または同様の接触子を備え，かつワイヤーまたはケーブルのみに取り付けられる接続部品［２０１１．０１］
,H01R  24/30,・・,接地接触子またはシールド接触子を備えたもの［２０１１．０１］
,H01R  24/38,・,同心状または同軸状に配置された接触子をもつもの［２０１１．０１］
,H01R  24/40,・・,特に高周波に適合するもの［２０１１．０１］
,H01R  24/42,・・・,インピーダンス整合の手段または電気部品を構成するもの，例．フィルターまたはスイッチ［２０１１．０１］
,H01R  24/44,・・・・,インピーダンス整合の手段を構成するもの［２０１１．０１］
,H01R  24/46,・・・・,スイッチを構成するもの［２０１１．０１］
,H01R  24/48,・・・・,保護装置を構成するもの，例．過電圧からの保護［２０１１．０１］
,H01R  24/50,・・・,ＰＣＢ［印刷回路基板］に取り付けるもの［２０１１．０１］
,H01R  24/52,・・・,パネルまたは構造物に取り付けるもの［２０１１．０１］
,H01R  24/54,・・・,中間部品，例．アダプター，スプリッターまたはエルボー［２０１１．０１］
,H01R  24/56,・・・,特定の形状のケーブルに特に適合するもの，例．波形ケーブル，ツイストペアケーブル，２重シールド（スクリーン）ケーブル，中空ケーブル［２０１１．０１］
,H01R  24/58,・,連結する軸に沿って配置される接触子［２０１１．０１］
,H01R  24/60,・,連結する軸と交差する平坦な側壁に沿って配置される接触子［２０１１．０１］
,H01R  24/62,・・,片面のみのスライド連結，例．モジュラージャックの嵌合装置［２０１１．０１］
,H01R  24/64,・・・,高周波のためのもの，例．ＲＪ４５［２０１１．０１］
,H01R  24/66,・,ピン，刃，または同様の接触子を備え，かつ装置または構造物，例．壁，に取り付けられる接続部品　［２０１１．０１］
,H01R  24/68,・・,直接差し込める装置に取り付けるもの［２０１１．０１］
,H01R  24/70,・・,接地接触子またはシールド接触子を備えたもの［２０１１．０１］
,H01R  24/76,・,ソケット，クリップ，または同様の接触子を備え，かつ装置または構造体，例．壁，に取り付けられる接続部品　［２０１１．０１］
,H01R  24/78,・・,接地接触子またはシールド接触子を備えたもの［２０１１．０１］
,H01R  24/84,・,雌雄同体の嵌合装置［２０１１．０１］
,H01R  24/86,・,共通の軸に沿って配置した平行接触子［２０１１．０１］
,H01R  25/00,,２個またはそれ以上の同一相手方部品と同時共働するに適した接続部品，例．２またはそれ以上の回路へエネルギを分配するためのもの（相手方部品との共働によってのみ支持されるものＨ０１Ｒ３１／００；相手方部品が取り付けられている装置を支持するに適したホルダをもつものＨ０１Ｒ３３／８８）
,H01R  25/14,・,相手側部品が長手方向のどの点でも接続できるように組み立てられたレールまたはバスバー（案内体に沿って移動可能であり，かつ，案内体に沿って走る導体と電気的接触をする，照明装置の支持要素Ｆ２１Ｖ２１／３５；バスバーの据付Ｈ０２Ｇ５／００）［３］
,H01R  25/16,・,相手方部品のための多数の不連続な接続位置を備えたレールまたはバスバー（バスバーの据付Ｈ０２Ｇ５／００）［３］
,H01R  27/00,,２個またはそれ以上の異なる相手方部品と共働するに適した接続部品（相手方部品との共働によってのみ支持されるものＨ０１Ｒ３１／００；相手方部品が取り付けられる装置を支持するに適したホルダをもつものＨ０１Ｒ３３／９０）
,H01R  27/02,・,２個以上の相手方部品と同時に共働するためのもの
,H01R  29/00,,異なる回路を形成するように異なる方法で相手方部品と選択的に共働する接続部品，例．電圧選択，直並列選択
,H01R  31/00,,相手方部品と共働によってのみ支持される接続部品
,H01R  31/02,・,並列の２個またはそれ以上の回路にエネルギを分配するための中間部品，例．スプリッタ（２つの接続部品を連接するためのものＨ０１Ｒ３１／０６；相手方部品が取り付けられている装置を支持するに適したホルダをもつものＨ０１Ｒ３３／９２）
,H01R  31/06,・,２つの接続部品を連接するための中間部品，例．アダプタ（相手方部品が取り付けられている装置を支持するのに適合するホルダをもつものＨ０１Ｒ３３／９４）［４］
,H01R  31/08,・,相手方部品内の接触子を橋絡する短絡回路部材（常閉接点の間に挿入される絶縁部材Ｈ０１Ｈ２７／０４）
,H01R  33/00,,装置を保持する役目と，その装置と構造的に組合わされている相手方部品を通じて電気的接続をする役目を果たしている，ホルダ部分を持つ，特にその装置を支持するために適合した嵌合装置，例．ランプ・ホルダ；その個々の部品（特殊な装置と相手方部品との構造的な関連は，その装置についての関連サブクラスを参照）
,H01R  33/02,・,単極装置，例．筒状白熱灯またはネオンランプの一端を支持するためのホルダ
,H01R  33/05,・,２極装置［４］
,H01R  33/06,・・,互いに平行な軸をもつ２個の導電ピン，刃または同様な接触子をもつもの［４］
,H01R  33/08,・・・,筒状螢光灯を支持するためのもの［４］
,H01R  33/09,・・・,ベースレスランプ管のためのもの［４］
,H01R  33/18,・・,接合接触子のみをもつもの
,H01R  33/20,・・,同心状または同軸状に配置された接触子をもつもの
,H01R  33/22,・・,ねじ込み型基台（例，ランプ用）のためのもの［４］
,H01R  33/46,・・,バヨネット型基台のためのもの［４］
,H01R  33/72,・,３極装置
,H01R  33/74,・,４個以上の極をもつ装置
,H01R  33/76,・・,ソケット，クリップまたは同様な接触子をもち，この接触子が相手方部品上の並行配置のピン，刃または同様な接触子との軸方向の摺動係合に適合するホルダ，例．電子管ソケット
,H01R  33/88,・,２個以上の同一の相手方部品と同時に共働するために用いられるもの
,H01R  33/90,・,２個以上の異なる相手方部品と共働するために用いられるもの
,H01R  33/92,・,２個以上の相手方部品を介して並列にエネルギを分配するための中間部品として作られ，そして少なくとも１つの相手方部品が保持される装置に取り付けられるホルダ
,H01R  33/94,・,相手方部品を接続部品に連接するための中間部品として形成されたホルダ
,H01R  33/945,・,電気部品を組み込んでいるホルダ［４］
,H01R  33/95,・・,ヒューズをもつもの；熱応動開閉器をもつもの［４］
,H01R  33/955,・・,接続の係合または解放に関係なく手動で動作する開閉器をもつもの［４］
,H01R  33/96,・・,接続の係合または解放により動作する開閉器をもつもの［４］
,H01R  33/965,・,防塵，防まつ，防滴，防水，または防炎型ホルダ［４］
,H01R  33/97,・,接続のゆるみまたは保持された装置の偶発的離脱を防ぐための別の装置をもつホルダ［４］
,H01R  33/975,・,振動または衝撃に対して装置を保護するための弾性装置をもつホルダ［４］
,H01R  35/00,,可撓性または屈曲可能な電線接続器（回転形集電装置，配電器Ｈ０１Ｒ３９／００）
,H01R  35/02,・,可撓性電線接続器［４］
,H01R  35/04,・,回転角度が制限された回転可能な電線接続器［４］
,H01R  39/00,,回転形集電装置，配電器または断続器（カム作動開閉器Ｈ０１Ｈ１９／００；電動機または発電機との集電装置の構造的結合，電動機または発電機における集電装置の配置Ｈ０２Ｋ１３／００）
,H01R  39/02,・,細部
,H01R  39/04,・・,整流子（その内，セグメントが回転電気機械の巻線延長部で作られたものＨ０２Ｋ）
,H01R  39/06,・・・,外部円筒形接触面をもつもの以外のもの，例．平担な整流子
,H01R  39/08,・・,集電環
,H01R  39/10,・・・,外部円筒形接触面をもつもの以外のもの，例．平担な集電環
,H01R  39/12,・・・,接触面としてボールまたは軸表面を用いるもの
,H01R  39/14,・・,整流子または集電環の軸への固着
,H01R  39/16,・・・,組み立て中または後に供給された成型または，鋳込材料によるもの
,H01R  39/18,・・,整流子または集電環と共働する接触子，例．接触刷子
,H01R  39/20,・・・,その材料に特徴のあるもの
,H01R  39/22,・・・・,潤滑材または光沢材成分をもつもの
,H01R  39/24,・・・,積層接触子；針金接触子，例．金属刷子，炭素繊維
,H01R  39/26,・・・,固体摺動接触子，例．炭素刷子
,H01R  39/27,・・・・,カーボン刷子上にスプリング圧を伝達する端末キャップ
,H01R  39/28,・・・,ローラ接触子；ボール接触子
,H01R  39/30,・・・,液体接触子
,H01R  39/32,・・,導体の整流子セグメントへの接続
,H01R  39/34,・・,導体の集電環への接続
,H01R  39/36,・・,ケーブルまたは電線の刷子への接続
,H01R  39/38,・・,刷子保持器
,H01R  39/39,・・・,その内で，刷子のホルダ内に固定されるもの
,H01R  39/40,・・・,集電接続中に保持器内で刷子を移動できるもの
,H01R  39/41,・・・,カートリッヂタイプ
,H01R  39/415,・・・・,自己巻戻しスプリングをもつもの［４］
,H01R  39/42,・・,刷子を持上げる装置
,H01R  39/44,・・,刷子を移動させる装置
,H01R  39/46,・・,電流伝送を改良しまたはスパークまたはアークを減少または防ぐ補助装置
,H01R  39/48,・・・,空気吹き付けによるもの；非導電液体または気体で集電装置を囲むことによるもの
,H01R  39/50,・・・,刷子間に置かれたバリヤ
,H01R  39/52,・・・,磁石の使用によるもの
,H01R  39/54,・・・,刷子またはセグメント間のインピーダンスの使用によるもの
,H01R  39/56,・・,集電子作動中集電環または整流子を滑らかにしまたはみがくための装置
,H01R  39/58,・・,集電装置と機構的に関連してその状態を表示する装置，例．刷子の摩耗を表示するもの
,H01R  39/59,・・,刷子に関連して機械的に電流を遮断するための装置（Ｈ０１Ｒ３９／５８が優先）［４］
,H01R  39/60,・,断続電流集電装置，例．整流装置，配電器，断続器（自己断続器Ｈ０１Ｈ，例．Ｈ０１Ｈ５１／３４）
,H01R  39/62,・・,同一セグメント組に対して共働する２個以上の刷子をもつもの
,H01R  39/64,・,連続電流集電装置
,H01R  41/00,,電気回路の移動部分と固定部分間の接触を保持するための非回転形集電装置（先端がフックまたは類似の形になっているものＨ０１Ｒ１１／１２；電気的に推進される車の給電線に対する集電装置Ｂ６０Ｌ５／００）
,H01R  41/02,・,断続電流集電装置，例．配電器（電動選択スイッチＨ０１Ｈ６７／００）
,H01R  43/00,,電線接続器または集電装置の製造，組立，保守または修理のためまたは導体接続のために特に採用される装置または方法（トロリー線のものＢ６０Ｍ１／２８；ケーブルの接続Ｈ０２Ｇ１／１４）
,H01R  43/01,・,絶縁部を切断する刃を有する接触部材に未剥離導体を接続するためのもの［４］
,H01R  43/02,・,はんだまたは溶接接続のためのもの（一般のはんだ付けまたは溶接接続Ｂ２３Ｋ）
,H01R  43/027,・,クリップによって導体を接続するためのもの［４］
,H01R  43/033,・,電線の接続部を巻きまたはほどくためのもの［４］
,H01R  43/04,・,変形による接続を形成するためのもの，例．圧縮工具
,H01R  43/042,・・,圧縮するための手工具［４］
,H01R  43/045,・・・,接触部材供給機構をもつもの［４］
,H01R  43/048,・・,圧縮装置または圧縮方法（Ｈ０１Ｒ４３／０４２が優先）［４］
,H01R  43/05,・・・,電線の絶縁剥離を行うもの［４］
,H01R  43/052,・・・,電線供給機構を有するもの［４］
,H01R  43/055,・・・,接触部材供給機構を有するもの［４］
,H01R  43/058,・・,圧縮マンドレル［４］
,H01R  43/06,・,整流子の製造
,H01R  43/08,・・,その内でセグメントが組み立てられた後まで分離されないもの
,H01R  43/10,・,集電環の製造
,H01R  43/12,・,刷子の製造
,H01R  43/14,・,集電装置の保守（例，刷子の整形，集電子の掃除）
,H01R  43/16,・,接触部材を製造するためのもの（例，型押しによるものまたは曲げによるもの）［４］
,H01R  43/18,・,接触部材のための基台またはケースを製造するためのもの［４］
,H01R  43/20,・,接触部材と絶縁性の基台，ケースまたはスリーブとを組み立てまたは解体するためのもの［４］
,H01R  43/22,・・,手工具［４］
,H01R  43/24,・・,接触部材への注型によりつくりあげるもの［４］
,H01R  43/26,・,嵌合装置の２個の部品を係合させる，または解放させるためのもの（嵌合装置との構造的な組み合わせＨ０１Ｒ１３／６２９）［４］
,H01R  43/28,・,接触部材を接続する前に電線を処理するためのもの（Ｈ０１Ｒ４３／０２～Ｈ０１Ｒ４３／２６が優先）［４］
,,,２個の接続部品を持つ嵌合装置の極の数に関連して，グループ２４／００に組合わせるインデキシング系列［７］
,H01R 101/00,,１極［７］
,H01R 103/00,,２極［７］
,H01R 105/00,,３極［７］
,H01R 107/00,,４極以上［７］
,H01S,,誘導放出を用いた装置
,＜注＞,,このサブクラスは以下のものを包含する：
,,,―誘導放出を用いたコヒーレントな電磁波または他の形の波動エネルギの発生または増幅のための装置；［２］
,,,―このような波動を変調，復調，制御または安定化するような機能［２］
,＜索引＞,,メーザ　１／００
,,,半導体レーザ　５／００
,,,半導体レーザ以外のレーザ　３／００
,,,誘導放出を用いたその他の装置　４／００
,H01S   1/00,,メーザすなわち誘導放出を用いた赤外線の波長より長い波長の電磁波の発生，増幅，変調，復調あるいは周波数変換のための装置
,H01S   1/02,・,固体
,H01S   1/04,・,液体
,H01S   1/06,・,ガス
,H01S   3/00,,レーザ，すなわち誘導放出を用いた赤外線，可視光あるいは紫外線の発生，増幅，変調，復調あるいは周波数変換のための装置（半導体レーザＨ０１Ｓ５／００）
,H01S   3/02,・,構造的な細部
,H01S   3/03,・・,ガスレーザ放電管［２］
,H01S   3/032,・・・,放電の制限のためのもの，例．放電収れん管の特徴によるもの［５］
,H01S   3/034,・・・,管の中の，または管の一部を形成する光学装置，例．窓，鏡（共振器を初期調整するためのいろいろな性質または位置を有する反射鏡Ｈ０１Ｓ３／０８６）［５］
,H01S   3/036,・・・,管の中の望ましいガス圧力を取得または維持するための手段，例．残留ガスの除去または補充；ガスを循環させるための手段，例．管の中の圧力を均等にするためのもの［５］
,H01S   3/038,・・・,電極，例．特別の形状，相対的配置または構造［５］
,H01S   3/04,・・,冷却装置
,H01S   3/041,・・・,ガスレーザのためのもの［５］
,H01S   3/042,・・・,固体レーザのためのもの［５］
,H01S   3/05,・,光学的な共振器の構造または形状；活性媒質の調整；活性媒質の形状
,H01S   3/06,・・,活性媒質の構造または形状
,H01S   3/063,・・・,導波路型レーザ，例．レーザ増幅器［７］
,H01S   3/067,・・・・,ファイバ型レーザ［７］
,H01S   3/07,・・・,複数の部分から成るもの，例．セグメント（Ｈ０１Ｓ３／０６７が優先）［２，７］
,H01S   3/08,・・,光学的共振器またはその部分の構造または形状［２］
,H01S   3/081,・・・,３個以上の反射鏡からなるもの［２］
,H01S   3/082,・・・・,複数個の共振器を限定するもの，例．モード選択用［２］
,H01S   3/083,・・・・,リングレーザ［２］
,H01S   3/086,・・・,共振器を初期調整するためのいろいろな性質または位置を有する１個以上の反射鏡（動作中のレーザ出力のパラメータを変化させるものＨ０１Ｓ３／１０，レーザ出力の安定Ｈ０１Ｓ３／１３）［２］
,H01S   3/09,・,励起方法またはその装置，例．ポンピング
,H01S   3/091,・・,光学的ポンピングを用いるもの［２］
,H01S   3/0915,・・・,インコヒーレント光によるもの［５］
,H01S   3/092,・・・・,フラッシュランプのもの（Ｈ０１Ｓ３／０９３７が優先）［２，５］
,H01S   3/093,・・・・・,励起エネルギーを活性媒質に集中または向けるもの［２，５］
,H01S   3/0933,・・・・,半導体のもの，例．発光ダイオード［５］
,H01S   3/0937,・・・・,爆発物質または可燃性物質により生じるもの［５］
,H01S   3/094,・・・,コヒーレント光によるもの［２］
,H01S   3/0941,・・・・,半導体レーザーの，例．レーザーダイオードの［６］
,H01S   3/0943,・・・・,ガスレーザのもの［５］
,H01S   3/0947,・・・・,有機色素レーザのもの［５］
,H01S   3/095,・・,化学または熱ポンピングを用いるもの［２］
,H01S   3/0951,・・・,レーザガス媒質の圧力増加によるもの［５］
,H01S   3/0953,・・・・,ガスダイナミックレーザ，すなわちレーザガス媒質の膨脹が超音速流速に達するもの［５］
,H01S   3/0955,・・,高エネルギー粒子によるポンピングを用いるもの［５］
,H01S   3/0957,・・・,高エネルギー原子核粒子によるもの［５］
,H01S   3/0959,・・・,電子ビームによるもの［５］
,H01S   3/097,・・,ガスレーザのガス放電によるもの［２］
,H01S   3/0971,・・・,横切って励起されるもの（Ｈ０１Ｓ３／０９７５が優先）［５］
,H01S   3/0973,・・・・,活性媒質を通過する進行波を有するもの［５］
,H01S   3/0975,・・・,誘導性または容量性の励起を用いるもの［５］
,H01S   3/0977,・・・,補助の電離手段を有するもの［５］
,H01S   3/0979,・・・,ガスダイナミックレーザ，すなわちレーザガス媒質の膨脹が超音速流速に達するもの［５］
,H01S   3/098,・,モードロッキング；モード抑制（複数個の共振器を用いるモード抑制Ｈ０１Ｓ３／０８２）［２］
,H01S   3/10,・,放出された放射線の強度，周波数，位相，偏光または方向の制御，例．スイッチング，ゲート，変調または復調（モードロッキングＨ０１Ｓ３／０９８）［２］
,H01S   3/101,・・,レーザ放射線の放出位置または方向を変える手段を備えたレーザ［２］
,H01S   3/102,・・,活性媒質を制御することによるもの，例．励起方法または励起装置を制御することによるもの（Ｈ０１Ｓ３／１３が優先）［４］
,H01S   3/104,・・・,ガスレーザにおけるもの［４］
,H01S   3/105,・・,共振器の反射鏡の相対位置または反射特性を制御することによるもの（Ｈ０１Ｓ３／１３が優先）［４］
,H01S   3/1055,・・・,回折格子によって構成されている反射鏡の１つを制御するもの［４］
,H01S   3/106,・・,共振器内に置かれた素子の制御によるもの（Ｈ０１Ｓ３／１３が優先）［４］
,H01S   3/107,・・・,電気―光学素子を用いるもの，例．ポッケルス効果またはカー効果を示すもの［４］
,H01S   3/108,・・・,非線形光学素子を用いるもの，例．ブリリュアン散乱またはラマン散乱を示すもの［４］
,H01S   3/109,・・・・,周波数逓倍，例．高調波の発生［４］
,H01S   3/11,・・,光学的な共振器の性質を急激に変化するもの，すなわちジャイアントパルス技術
,H01S   3/113,・・・,漂白可能な媒質またはソーラライジング媒質を用いるもの［２］
,H01S   3/115,・・・,電気―光学装置を用いるもの［４］
,H01S   3/117,・・・,音響―光学装置を用いるもの［４］
,H01S   3/121,・・・,機械的装置を用いるもの［４］
,H01S   3/123,・・・・,鏡を回転させるもの［４］
,H01S   3/125,・・・・,プリズムを回転させるもの［４］
,H01S   3/127,・・・,複数のＱスイッチを用いるもの［４］
,H01S   3/13,・・,レーザ出力パラメータ，例．周波数，振幅，の安定［２］
,H01S   3/131,・・・,活性媒質を制御することによるもの，例．励起方法または励起装置を制御することによるもの［４］
,H01S   3/134,・・・・,ガスレーザにおけるもの［４］
,H01S   3/136,・・・,共振器内に置かれた装置を制御することによるもの［４］
,H01S   3/137,・・・・,周波数を安定化するためのもの［４］
,H01S   3/139,・・・,共振器の反射鏡の相対位置または反射特性を制御することによるもの［４］
,H01S   3/14,・,活性媒質として使用する物質に特徴のあるもの
,H01S   3/16,・・,固体物質
,H01S   3/17,・・・,非晶質，例．ガラス［２］
,H01S   3/20,・・,液体
,H01S   3/207,・・・,キレートを含むもの［５］
,H01S   3/213,・・・,有機色素を含むもの［５］
,H01S   3/22,・・,ガス
,H01S   3/223,・・・,活性ガスが多原子，すなわち２個以上の原子を含むもの（Ｈ０１Ｓ３／２２７が優先）［２，５］
,H01S   3/225,・・・・,エキシマまたはエキシプレックスからなるもの［５］
,H01S   3/227,・・・,金属蒸気［５］
,H01S   3/23,・,Ｈ０１Ｓ３／０２～３／１４に分類されない２個以上のレーザの配列，例．分離された活性媒質の直列配列（半導体レーザのみを含むものＨ０１Ｓ５／４０）［２，７］
,H01S   3/30,・,散乱効果，例．誘導ブリリュアン効果またはラマン効果，を利用するもの［２］
,H01S   4/00,,グループＨ０１Ｓ１／００，Ｈ０１Ｓ３／００，またはＨ０１Ｓ５／００に包含されるものとは異なった波動エネルギの誘導放出を用いる装置，例．フォノンメーザ，ガンマメーザ
,H01S   5/00,,半導体レーザ［７］
,＜注＞,,ＩＰＣがどの版の化学元素周期表を参照しているかを示すセクションＣのタイトルに続く注（３）に注意すること。このグループで用いられる周期システムは，周期表においてローマ数字で表示された８つのグループからなるシステムである。［２０１０．０１］
,H01S   5/02,・,レーザ作用にとって本質的ではない構造的な細部または構成［７］
,H01S   5/022,・・,マウント；ハウジング［７］
,H01S   5/024,・・,冷却装置［７］
,H01S   5/026,・・,モノリシックに集積された複数の構成，例．導波管，モニター用フォトデテクターまたは駆動素子（出力の安定化Ｈ０１Ｓ５／０６）［７］
,H01S   5/028,・・,コーティング［７］
,H01S   5/04,・,励起方法またはその装置，例．ポンピング（Ｈ０１Ｓ５／０６が優先）［７］
,H01S   5/042,・・,電気的励起［７］
,H01S   5/06,・,レーザ出力パラメータの制御，例．活性媒質を制御することによるもの［７］
,H01S   5/062,・・,電極に印加する電圧を変えることによるもの（Ｈ０１Ｓ５／０６５が優先）［７］
,H01S   5/0625,・・・,多分割レーザにおけるもの［７］
,H01S   5/065,・・,モードロッキング；モード抑制；モード選択［７］
,H01S   5/068,・・,レーザ出力パラメータの安定化（Ｈ０１Ｓ５／０６２５が優先）［７］
,H01S   5/0683,・・・,光学的な出力パラメータをモニタすることによるもの［７］
,H01S   5/0687,・・・・,レーザの周波数を安定化させるもの［７］
,H01S   5/10,・,光共振器の構造または形状［７］
,H01S   5/12,・・,周期構造を有する共振器，例．分布帰還型レーザ［ＤＦＢレーザ］におけるもの（Ｈ０１Ｓ５／１８が優先）［７］
,H01S   5/125,・・・,分布反射型レーザ［ＤＢＲレーザ］［７］
,H01S   5/14,・・,外部共振器型レーザ（Ｈ０１Ｓ５／１８が優先；モードロッキングＨ０１Ｓ５／０６５）［７］
,H01S   5/16,・・,窓構造レーザ，すなわち活性領域と反射面との間に非吸収材料からなる領域を持つもの（Ｈ０１Ｓ５／１４が優先）［７］
,H01S   5/18,・・,表面放出型レーザ［ＳＥＬ］［７］
,H01S   5/183,・・・,垂直共振器を有するもの［ＶＣＳＥＬ］［７］
,H01S   5/187,・・・,分布ブラッグ反射器を用いるもの［ＳＥ－ＤＢＲレーザ］（Ｈ０１Ｓ５／１８３が優先）［７］
,H01S   5/20,・,半導体本体の光を導波する構造または形状［７］
,H01S   5/22,・・,リッジまたはストライプ構造を有するもの［７］
,H01S   5/223,・・・,埋込みストライプ構造のもの（Ｈ０１Ｓ５／２２７が優先）［７］
,H01S   5/227,・・・,埋込みメサ構造のもの［７］
,H01S   5/24,・・,溝を有するもの，例．Ｖ溝型［７］
,H01S   5/30,・,活性領域の構造または形状；活性領域に用いられる材料［７］
,H01S   5/32,・・,ＰＮ接合からなるもの，例．ヘテロまたはダブルヘテロ構造（Ｈ０１Ｓ５／３４，Ｈ０１Ｓ５／３６が優先）［７］
,H01S   5/323,・・・,Ａ↓Ｉ↓Ｉ↓ＩＢ↓Ｖ族化合物におけるもの，例．ＡｌＧａＡｓレーザ［７］
,H01S   5/327,・・・,Ａ↓Ｉ↓ＩＢ↓Ｖ↓Ｉ族化合物におけるもの，例．ＺｎＣｄＳｅレーザ［７］
,H01S   5/34,・・,量子井戸または超格子構造を含むもの，例．単一量子井戸型レーザ［ＳＱＷレーザ］，多重量子井戸型レーザ［ＭＱＷレーザ］，傾斜屈折率型分離閉じ込めヘテロ構造レーザ［ＧＲＩＮＳＣＨレーザ］（Ｈ０１Ｓ５／３６が優先）［７］
,H01S   5/343,・・・,Ａ↓Ｉ↓Ｉ↓ＩＢ↓Ｖ族化合物におけるもの，例．ＡｌＧａＡｓレーザ［７］
,H01S   5/347,・・・,Ａ↓Ｉ↓ＩＢ↓Ｖ↓Ｉ族化合物におけるもの，例．ＺｎＣｄＳｅレーザ［７］
,H01S   5/36,・・,有機材料からなるもの［８］
,H01S   5/40,・,Ｈ０１Ｓ５／０２～Ｈ０１Ｓ５／３０に分類されない２個以上の半導体レーザの配列（Ｈ０１Ｓ５／５０が優先）［７］
,H01S   5/42,・・,表面放出型レーザの配列［７］
,H01S   5/50,・,Ｈ０１Ｓ５／０２～Ｈ０１Ｓ５／３０に分類されない増幅器の構造［７］
,H01T,,スパークギャップ；スパークギャップを用いる過電圧避雷器；スパークプラグ；コロナ放電装置；密閉されない気体中へ導入されるイオンの発生（過電圧保護回路Ｈ０２Ｈ）
,＜注＞,,このサブクラスにおいては，下記の表現は以下に示す意味で用いる：
,,,―“スパークギャップ”とは，冷電極を有し，かつ，短時間に多量の電気エネルギーを放電するために限って用いられる密閉型または非密閉型の放電装置を意味する。［４］
,＜索引＞,,スパークギャップ
,,,回転するもの　７／００
,,,補助的なトリガ手段を含むもの　２／００
,,,特殊な適用：発振のための；整流のための　９／００；１１／００
,,,過電圧避雷器；アークホーン　４／００
,,,その他のスパークギャップ　１４／００
,,,細部　１／００
,,,スパークプラグ　１３／００
,,,回路　１５／００
,,,コロナ放電用装置　１９／００
,,,製造，保守　２１／００
,,,イオン発生装置　２３／００
,H01T   1/00,,スパークギャップの細部
,H01T   1/02,・,アークを消す方法
,H01T   1/04,・・,磁気的な吹き消しを用いるもの
,H01T   1/06,・・・,永久磁石をもつもの
,H01T   1/08,・・,消弧流体の流れを用いるもの
,H01T   1/10,・・・,アークの熱により固体材料から放出される消弧流体によるもの
,H01T   1/12,・,スパークギャップと構造的に組み合わされ，その作動を記録するための装置
,H01T   1/14,・,スパークギャップと構造的に組み合わされ過負荷に対してスパークギャップを保護し，または故障の場合に切り離すための装置（Ｈ０１Ｔ１／１５，Ｈ０１Ｔ１／１６，Ｈ０１Ｔ１／１８が優先；火花間隙避雷器のための非常保護回路装置Ｈ０２Ｈ７／２４）［４］
,H01T   1/15,・,過大圧力に対する保護のためのもの［４］
,H01T   1/16,・,スパークギャップと構造的に組み合わされた直列抵抗
,H01T   1/18,・,スパークギャップと構造的に組み合わされた電解装置
,H01T   1/20,・,アークの開始またはスパークギャップの点弧の促進手段［３］
,H01T   1/22,・・,電極の形状または組成によるもの［４］
,H01T   1/24,・,電極のための材料の選択（Ｈ０１Ｔ１／２２が優先）［４］
,H01T   2/00,,補助的なトリガ手段を含むスパークギャップ（トリガ回路Ｈ０１Ｔ１５／００）［４］
,H01T   2/02,・,トリガ電極または補助的なスパークギャップを含んでなるもの［４］
,H01T   4/00,,スパークギャップを用いる過電圧避雷器（Ｈ０１Ｔ２／００が優先；スパークギャップを用いる過電圧保護回路Ｈ０２Ｈ９／０６）［４］
,H01T   4/02,・,細部［４］
,H01T   4/04,・,ハウジング（Ｈ０１Ｔ４／０６が優先）［４］
,H01T   4/06,・,複数個の過電圧避雷器のための取付装置［４］
,H01T   4/08,・,保護装置と構造的に組み合わされているもの（スイッチ付のものＨ０１Ｈ９／１４；ヒューズ付のものＨ０１Ｈ８５／４４）［４］
,H01T   4/10,・,単一のギャップまたは並列にされた複数個のギャップを有するもの［４］
,H01T   4/12,・・,ハーメチックシールされたもの［４］
,H01T   4/14,・・,アークホーン（絶縁体と組み合わされたものＨ０１Ｂ１７／４６）［４］
,H01T   4/16,・,直列に配列された複数個のギャップを有するもの［４］
,H01T   4/18,・・,積層スパークギャップの高さを減少させるための装置［４］
,H01T   4/20,・・,電位分布を改善するための装置［４］
,H01T   7/00,,回転スパークギャップ，すなわち１個以上の回転電極をもつ装置
,H01T   9/00,,発振を起すために特に適合したスパークギャップ
,H01T  11/00,,整流器として特に適合したスパークギャップ
,H01T  13/00,,スパークプラグ
,H01T  13/02,・,細部
