インデキシングフラグ,記号,ドット,タイトル
,A44C  17/00,,宝石または類似物
,A44C  17/02,・,宝石の支持台
,A44C  17/04,・,宝石細工品に宝石を嵌入するもの；嵌入する道具
,A44C  19/00,,時計または宝石の盗難防止装置
,A44C  21/00,,硬貨（流通機構として働くのに適した貨幣Ｇ０７Ｆ１／０６）；臨時硬貨；ビールまたは賭博用硬貨または代用硬貨，または類似物
,A44C  23/00,,ロザリオ
,A44C  25/00,,グループＡ４４Ｃ１／００～Ａ４４Ｃ１９／００またはＡ４４Ｃ２３／００に分類されない装身用の装飾品，例．十字架，十字架のキリスト像，時計の鎖などに付ける飾り物
,A44C  27/00,,宝石またはその他の身体の装飾の製造［２］
,A45,,手持品または旅行用品
,A45B,,杖（盲目者用の歩行補助具，例．杖Ａ６１Ｈ３／０６）；傘；婦人用その他類似の扇（杖または傘用スタンドまたはホルダーＡ４７Ｇ２５／１２）
,＜注＞,,このサブクラスにおいては，下記の用語は以下に示す意味で用いる：
,,,―“傘”は傘の構造に似た日よけも入る。
,,,―“杖”は歩行用の杖および傘用の軸柄を含む。［２００９．０１］
,＜索引＞,,杖または傘の軸柄　１／００，３／００，７／００，９／００
,,,傘
,,,一般構造　１１／００～１９／００，２３／００
,,,細部　２５／００
,,,他の用途にも使える杖または傘　５／００，２１／００
,,,婦人用その他類似の扇　２７／００
,,,杖；傘用の軸柄
,A45B   1/00,,ささえる，つるす，または持ち運びする手段を有する杖または傘の軸柄，杖
,A45B   1/02,・,荷物または類似物を運ぶローラー付の杖
,A45B   1/04,・,つるす装置またはふさのついた杖
,A45B   3/00,,他の物と組合された杖または傘の軸柄
,A45B   3/02,・,照明装置を有するもの
,A45B   3/04,・・,電気的なもの
,A45B   3/06,・,洋服掛け付のもの
,A45B   3/08,・,寸法または重さを計る計器付のもの
,A45B   3/10,・,財布付きのもの
,A45B   3/12,・,望遠鏡付きのもの
,A45B   3/14,・,武器付きのもの
,A45B   3/16,・,喫煙用具付きのもの
,A45B   5/00,,椅子に変えることのできる杖または傘；ハンチングステッキ
,A45B   7/00,,その他の杖または傘の軸柄，例．クランク状になったもの
,A45B   9/00,,細部
,A45B   9/02,・,柄または頭部
,A45B   9/04,・,石突きまたは先端につける金具
,A45B   9/06,・,名刺または類似物の付いた杖または傘の軸柄
,,,傘
,A45B  11/00,,形状または付属品により特徴づけられた傘
,A45B  11/02,・,使用者の体につけるもの
,A45B  11/04,・,使用者の頭にかぶるもの
,A45B  13/00,,紙製の傘
,A45B  15/00,,取りはずしのできる張り布を有する傘
,A45B  17/00,,日傘
,A45B  19/00,,特殊な折りたたみまたは伸縮できる傘
,A45B  19/02,・,空気入れ傘；骨なし傘
,A45B  19/04,・,伸縮できる軸柄を有するもの
,A45B  19/06,・,伸縮できる骨を持ったもの
,A45B  19/08,・,折りたたみできる軸柄を有するもの
,A45B  19/10,・,折りたたみできる骨を有するもの
,A45B  19/12,・・,パンタグラフ形になっているもの
,A45B  21/00,,杖に変えることのできる傘
,A45B  23/00,,その他の傘
,A45B  25/00,,傘の細部（傘の軸柄Ａ４５Ｂ１／００～Ａ４５Ｂ９／００；傘の装飾装置Ａ４５Ｂ３／０２）
,A45B  25/02,・,傘の骨
,A45B  25/04,・・,製造用または修理用の装置
,A45B  25/06,・,傘のろくろ
,A45B  25/08,・・,取付けまたは締つけ用の装置
,A45B  25/10,・,傘の露先
,A45B  25/12,・,傘を閉じたままにするための装置，例．磁石装置
,A45B  25/14,・,傘の開閉用の装置
,A45B  25/16,・,自動的に開くもの，例．ばね機構を有する骨
,A45B  25/18,・,張り布（取りはずしのできるものＡ４５Ｂ１５／００）；張り布を取りつける方法
,A45B  25/20,・・,張り布にみすかしのついたもの
,A45B  25/22,・,風に対する傘の抵抗を増加させる装置
,A45B  25/24,・,傘を閉じた時の保護カバー
,A45B  25/26,・・,空気孔のあるカバー
,A45B  25/28,・,傘の雨しずく受け；そのための付属品
,A45B  25/30,・,名刺；バッジ；ラベルあるいはマークをするためのもの；それらを取付ける手段（傘の軸柄につけられたものＡ４５Ｂ９／０６）
,,,＜見出し終了＞
,A45B  27/00,,婦人用その他の類似の扇
,A45B  27/02,・,手動機構を有するもの
,A45C,,財布；手荷物；手提げ鞄
,＜注＞,,このサブクラスにおいては，下記の用語は以下に示す意味で用いる：［８］
,,,―“手荷物”は，旅行用の個人的な所持品の容器である，例．旅行用鞄，スーツケース，トランク［８］
,＜索引＞,,財布　１／００，１５／００
,,,手荷物または手提げ鞄　３／００，５／００，７／００，９／００，１５／００
,,,特定の適用　１１／００
,,,細部または付属品　１３／００
,A45C   1/00,,財布；がま口；札入れ（鍵を入れるためのものＡ４５Ｃ１１／３２）
,A45C   1/02,・,財布
,A45C   1/04,・・,ベルトまたは腕輪についている財布；財布兼用ベルト
,A45C   1/06,・,札入れ；ノートケース
,A45C   1/08,・,財布および札入れの組み合わさったもの
,A45C   1/10,・,車掌またはそれに類する人々用のがま口；硬貨ホルダーを備えたがま口
,A45C   1/12,・,貯金箱
,A45C   3/00,,柔軟性手荷物；ハンド鞄（折りたたみ式または伸張自在式手荷物，鞄，または類似物Ａ４５Ｃ７／００）
,A45C   3/02,・,書類鞄または類似物
,A45C   3/04,・,買物袋；買物網袋
,A45C   3/06,・,婦人用ハンドバッグ
,A45C   3/08,・・,取り外し自在または洗濯ができるカバーを備えたハンドバッグ
,A45C   3/10,・,ビーチバッグ；防水ビーチバッグ
,A45C   3/12,・,靴入れ袋
,A45C   3/14,・,ハンドマフ兼用鞄
,A45C   5/00,,剛性または準剛性手荷物（折りたたみ可能または伸張可能な手荷物，鞄または類似物Ａ４５Ｃ７／００）
,A45C   5/02,・,手荷物の材料［１，８］
,A45C   5/03,・,スーツケース［８］
,A45C   5/04,・,トランク；旅行用バスケット
,A45C   5/06,・,外部に収納部を有するもの［１，８］
,A45C   5/08,・,円形状または楕円形状のもの［１，８］
,A45C   5/14,・,作りつけのローラー装置を有するもの［１，８］
,A45C   7/00,,折りたたみ可能または伸張可能な手荷物，鞄，または類似物
,A45C   7/02,・,伸縮枠を有するもの
,A45C   9/00,,他の用途に変え得る手荷物または鞄（体で運ぶザックまたはパック若しくは他の用途のものに変えることができるものＡ４５Ｆ４／０２；洋服ダンス兼用トランクＡ４７Ｂ６１／０６；ベッド兼用トランクＡ４７Ｃ１７／８２）
,A45C  11/00,,グループＡ４５Ｃ１／００～Ａ４５Ｃ９／００に属さない目的に用いる容器（洗面用具または化粧用具のために特に用いるものＡ４５Ｄ２９／２０，Ａ４５Ｄ４４／１８；旅行用裁縫箱Ａ４５Ｆ３／４８）
,A45C  11/02,・,帽子収容箱
,A45C  11/04,・,眼鏡ケース；鼻眼鏡ケース
,A45C  11/06,・・,眼鏡ケースまたは鼻眼鏡ケースの製造
,A45C  11/08,・,望遠鏡または双眼鏡ケース
,A45C  11/10,・,窓のついたまたはついていない時計ケースまたは保護体
,A45C  11/12,・・,透明な時計保護装置
,A45C  11/14,・,郵便切手のポケットホルダー
,A45C  11/16,・,宝石箱
,A45C  11/18,・,乗車券入れまたはそれに類似するもの
,A45C  11/20,・,ランチボックスまたはピクニック用箱または類似物
,A45C  11/22,・,水泳中に使用する防水容器
,A45C  11/24,・,Ａ４５Ｃ１１／０２～Ａ４５Ｃ１１／２２，Ａ４５Ｃ１１／２６，Ａ４５Ｃ１１／３２～Ａ４５Ｃ１１／３８のグループの１つではカバーできない目的を持った小箱
,A45C  11/26,・,別々の物品を入れるポケットを有する巻き上げホルダー
,A45C  11/32,・,鍵を保持するための袋または札入れ
,A45C  11/34,・,筆入れ；筆箱または類似物
,A45C  11/36,・,製図具または類似の器具を入れる容器
,A45C  11/38,・,カメラケース，例．できあい形のもの
,A45C  13/00,,細部；付属品［１，８］
,A45C  13/02,・,内部への取りつけ具；物品の留め具または包装具［１，８］
,A45C  13/03,・・,衣服の留め具［８］
,A45C  13/04,・,枠
,A45C  13/06,・・,財布またはバッグの口金
,A45C  13/08,・,ハンドバッグまたは財布の装飾具
,A45C  13/10,・,係止具の配置
,A45C  13/12,・・,押しボタン式またはまわしボタン式係止具のもの
,A45C  13/14,・・,棒状の係止具のもの
,A45C  13/16,・,ローラーを隠すための装置
,A45C  13/18,・,手荷物または鞄の盗難防止または紛失防止装置
,A45C  13/20,・・,鎖またはバンド
,A45C  13/22,・・,取り外し自在の取手；手荷物内への折りたたみ自在の取手（持ち運びのための別体の取手Ａ４５Ｆ５／１０）
,A45C  13/24,・・,音響発生，つき刺し，ガス放出または類似物の装置
,A45C  13/26,・,取手の特別な取付け（Ａ４５Ｃ１３／２２が優先）
,A45C  13/28,・・,他の装置と結合した取手
,A45C  13/30,・,皮紐；バンド
,A45C  13/34,・,蓋またはカバーを開いておくための支えまたは支持物
,A45C  13/36,・,縁部，角部またはその他の部分の補強
,A45C  13/38,・,手荷物運搬具
,A45C  13/40,・,鞄に取付けた雨傘，ステッキ，または手袋の保持具
,A45C  13/42,・,手荷物を確認するための装置；同様な物を取付けるための手段
,A45C  15/00,,他の物品と結合した財布，鞄，手荷物，またはグループＡ４５Ｃ１／００～Ａ４５Ｃ１１／００に包含されないその他容器（Ａ４５Ｃ１／０８，Ａ４５Ｃ３／１４が優先）
,A45C  15/02,・,メモ帳を有するもの
,A45C  15/04,・,鏡を有するもの
,A45C  15/06,・,照明装置を有するもの
,A45C  15/08,・,時計を有するもの
,A45D,,理美容またはひげそり器具；マニキュアまたは他の化粧（かつら，入れ毛，またはその類似物Ａ４１Ｇ３／００，Ａ４１Ｇ５／００；理髪用の椅子Ａ４７Ｃ１／０４；散髪用具，かみそりＢ２６Ｂ）
,＜索引＞,,理美容
,,,洗髪または髪染め；乾燥　１９／００；２０／００
,,,カーリングまたはウェービング　１／００～７／００
,,,ストレイトニング　７／００
,,,髪止め　８／００
,,,他の理美容　２４／００，２６／００
,,,ひげそり用具　２７／００
,,,マニキュアまたはペディキュア　２９／００，３１／００
,,,他の美容手入れ　２／４８，４０／００
,,,付属品
,,,容器または塗布器　３３／００～４０／００
,,,鏡　４２／００
,,,他の化粧用備品　４４／００
,,,ヘアーカールまたは髪止め
,A45D   1/00,,髪巻きごて，すなわち，熱して用いるこて；髪巻きアイロン，すなわち，熱して用いるアイロン；そのための付属品
,A45D   1/02,・,内部に加熱手段を有するもの，例．液体燃料によるもの
,A45D   1/04,・・,電気によるもの
,A45D   1/06,・,二つまたはそれ以上のはさみ部を有するもの（Ａ４５Ｄ１／０２が優先）
,A45D   1/08,・・,使用中互に平行に維持されるはさみ部，例．はさみ部が互いに平行に摺動するもの
,A45D   1/10,・・,回転自在の把手スリーブを有するもの
,A45D   1/12,・・,らせん状またはジグザグ形状をなすもの
,A45D   1/14,・・,夫々分離可能なはさみ部
,A45D   1/16,・,単一加熱部材を有するもの（Ａ４５Ｄ１／０２が優先）
,A45D   1/18,・,くしを有するもの（Ａ４５Ｄ１／０２が優先）
,A45D   1/20,・,髪巻きごてまたは髪巻きアイロンを外部から加熱する装置
,A45D   1/28,・,温度調節または温度指示手段を有するもの
,A45D   2/00,,ヘアーカールまたはヘアーウェーブ用器具（熱して用いる髪巻きごて，髪巻きアイロンＡ４５Ｄ１／００）
,A45D   2/02,・,頭皮に垂直に髪を巻き付けるものまたはヘアーカーラー，すなわち，スティープカーラー（Ａ４５Ｄ６／１４，Ａ４５Ｄ６／１６が優先；加熱または乾燥装置付のものＡ４５Ｄ２／３６；ヘアーカーラーまたは髪をウェーブする器具が外部にあり，それと関連して用いられる加熱装置Ａ４５Ｄ４／０２）
,A45D   2/04,・・,はさみ装置を有するロッドの形状にあるもの
,A45D   2/06,・・,ベースプレートまたはベースクランプを有するロッドの形状にあるもの
,A45D   2/08,・・,中空形のもの（Ａ４５Ｄ２／１０が優先）
,A45D   2/10,・・,糸巻きまたはボビン形のもの
,A45D   2/12,・,頭皮と平行に髪を巻付けるものまたはヘアーカーラー，すなわち，平らなカーラー（Ａ４５Ｄ６／１４，Ａ４５Ｄ６／１６が優先；内部に電気加熱装置付のものＡ４５Ｄ２／３６；髪を巻付けるものまたはヘアーカーラーの外部にあり，かつ連結して用いるための加熱装置Ａ４５Ｄ４／０８）
,A45D   2/14,・・,単一片形のもの，例．髪止め具のようなコード，バンド類の付いたまたは付いていない硬いロッドまたはチューブ
,A45D   2/16,・・・,二又状のロッドまたはチューブ
,A45D   2/18,・・・,柔軟なカーラー（Ａ４５Ｄ２／２０が優先）
,A45D   2/20,・・・,弾性カーラー
,A45D   2/22,・・・,液体を通過させる手段を有するもの
,A45D   2/24,・・,多重形のもの，例．髪止めでない摺動部を有するもの
,A45D   2/26,・・・,二又状のもの
,A45D   2/28,・・・,髪止め具として締つけ具を有するもの
,A45D   2/30,・・・,髪止め具として摺動体を有するもの
,A45D   2/32,・・・,戻り止め具，例．ラチェット付のもの
,A45D   2/34,・・・,ベースクランプ付のもの
,A45D   2/36,・,化学反応を利用する，加熱または乾燥手段，例．電気的な，を備えたヘアーカーラーまたは髪巻器
,A45D   2/38,・,表面をウェーブする装置
,A45D   2/40,・・,髪押つけごてとしてのもの
,A45D   2/42,・,歯またはくしその一方をもつクランプまたはクラスプ
,A45D   2/44,・,他方の上に一方をまたは他方とはなれて一方を配する２つ以上のくしを用いるもの，例．摺動くしを用いるもの
,A45D   2/46,・,ヘアーウェーブ用被覆体
,A45D   2/48,・,まつげカーラー；眉毛カーラー
,A45D   2/50,・,ひげを縛るもの；ひげを保護する装置
,A45D   4/00,,ヘアーカールまたはヘアーウェーブ用器具を加熱する装置（ヘアーカールまたはヘアーウェーブ用器具と連結していないヘアードライヤーＡ４５Ｄ２０／００）
,A45D   4/02,・,スティープカーラー用のもの，例．熱を減らす装置付のもの（Ａ４５Ｄ４／１４，Ａ４５Ｄ４／１６が優先）
,A45D   4/04,・・,蒸気または熱風で加熱されるもの
,A45D   4/06,・・,電気により加熱されるもの
,A45D   4/08,・,平らなカーラー用のもの，例．熱を減らす装置付のもの（Ａ４５Ｄ４／１４，Ａ４５Ｄ４／１６が優先）
,A45D   4/10,・・,蒸気または熱風により加熱されるもの
,A45D   4/12,・・,電気により加熱されるもの
,A45D   4/14,・,化学反応熱および蓄熱によるもの
,A45D   4/16,・,使用前にヘアーカールまたはヘアーウェーブする器具を加熱する装置（Ａ４５Ｄ１／２０が優先）
,A45D   4/18,・,使用中にヘアーカールまたはヘアーウェーブする装置の加熱器具を支持または吊下げる装置
,A45D   6/00,,ヘアーカールまたはヘアーウェーブ用装置の細部または付属品
,A45D   6/02,・,スティープカーラー上に髪を巻付ける装置
,A45D   6/04,・,平らなカーラー上に髪を巻付ける装置
,A45D   6/06,・,空気流によるウェーブ装置
,A45D   6/08,・,ベースクランプ，例．スティープカーラー用のもの
,A45D   6/10,・・,平らなカーラー用のもの
,A45D   6/12,・・,冷却装置付のもの
,A45D   6/14,・,ヘアーカーラー用のクランプ
,A45D   6/16,・,カーラーピン
,A45D   6/18,・,使用中へアーカーラー類を保護する装置または被覆体
,A45D   6/20,・,ヘアーカーラー用の温度調節装置
,A45D   7/00,,髪をウェーブ，真直またはカールする方法［２］
,A45D   7/02,・,加熱式
,A45D   7/04,・,化学式
,A45D   7/06,・,加熱式と化学式を組み合せたもの
,A45D   8/00,,髪止め具；そのための付属品
,A45D   8/02,・,ヘアーピン
,A45D   8/04,・・,単一縁をもつもの
,A45D   8/06,・・,２つの縁をもつもの，例．Ｕ形のもの
,A45D   8/08,・・・,ジグザグ縁を有するもの
,A45D   8/10,・・・,歯を有するもの
,A45D   8/12,・,高くしまたは化粧くし
,A45D   8/14,・,ヘアーグリップ，すなわち，弾性の２縁付単一グリップ
,A45D   8/16,・・,別の係止具を有するもの
,A45D   8/18,・,グリップ開放器；グリップ箱
,A45D   8/20,・,ヘアークランプ，すなわち，弾性多重クランプ，端部間でピボット連結しているもの
,A45D   8/22,・・,別の係止具のあるもの
,A45D   8/24,・,ヘアークラスプ，すなわち端部にピボット部を有する多重クラスプ
,A45D   8/26,・・,スナップ締め具を有するもの
,A45D   8/28,・・,他の係止具を有するもの
,A45D   8/30,・・,くし状歯を有するもの
,A45D   8/32,・・,二重バウを有するもの；Ｕ形縁を有するもの
,A45D   8/34,・,編髪保持具；弁髪保持具
,A45D   8/36,・,ヘアーストラップ；ヘアーリング
,A45D   8/38,・,髪詰め品，例．線格子状のもの
,A45D   8/40,・,ヘアーネット；髪保護キャップ
,,,髪または頭皮を清潔にするもの；髪を乾燥させるものまたは毛染
,A45D  19/00,,髪または頭皮を洗う用具；髪を染める同様な用具
,A45D  19/02,・,手動具，例．手動散布器
,A45D  19/04,・,可搬式洗浄スタンド
,A45D  19/06,・,皿状または同様な開口容器状のもの
,A45D  19/08,・・,水洗器を用いるもの
,A45D  19/10,・・・,背部に洗手盤があるもの
,A45D  19/12,・・,水洗ばちのあるもの
,A45D  19/14,・,閉塞洗髪，例．洗髪キャップ（Ａ４５Ｄ１９／１８が優先）
,A45D  19/16,・,蒸気，油類による髪の表面処理
,A45D  19/18,・,髪染めキャップ
,A45D  20/00,,髪乾燥装置；そのための付属品（Ａ４５Ｄ２／００が優先）
,A45D  20/02,・,長髪乾燥用台
,A45D  20/04,・,熱風乾燥器（Ａ４５Ｄ２０／２０，Ａ４５Ｄ２０／２２が優先）
,A45D  20/06,・・,電気以外で加熱されるもの；人力により通風するもの
,A45D  20/08,・・,電気的に加熱されるもの
,A45D  20/10,・・・,手に持って乾燥するもの，例．空気注入器
,A45D  20/12,・・・・,細部または付属品，例．ノズル，スタンド
,A45D  20/14,・・・,可搬式スタンド形乾燥器
,A45D  20/16,・・・,取付け形乾燥器
,A45D  20/18,・,熱風供給のための柔軟なキャップ
,A45D  20/20,・,熱風供給または他の通風装置を有しないヘルメット，例．電気的に加熱されるもの
,A45D  20/22,・,通風または加熱装置を有するヘルメット
,A45D  20/24,・・,ヘルメット体の形状および構造（Ａ４５Ｄ２０／２６が優先）
,A45D  20/26,・・,通風案内；空気量の調節
,A45D  20/28,・・,加熱素子による空気乾燥
,A45D  20/30,・・,髪乾燥器のために特別に用いられる電気回路
,A45D  20/32,・・,ヘルメットの支持または取付け
,A45D  20/34,・・,通風装置の配列
,A45D  20/36,・・,モーターの取付
,A45D  20/38,・・,電気加熱手段の配列
,A45D  20/40,・・・,赤外線を用いるもの
,A45D  20/42,・・,付加装置または手段，例．騒音防止具，音楽を楽しむもの
,A45D  20/44,・,通風装置と加熱装置がヘルメットからはなれている髪乾燥ヘルメット
,A45D  20/46,・・,熱気を排出するためのチューブを有するもの
,A45D  20/48,・,内部に加熱装置を有する髪乾燥用くしまたは髪乾燥用ブラシ
,A45D  20/50,・・,空気が流れるようにしたもの
,A45D  20/52,・,外部の熱源により加熱される髪乾燥用くしまたは髪乾燥用ブラシ
,,,＜見出し終了＞
,A45D  24/00,,髪をとかすくし；そのための付属品（高くしまたは化粧くしＡ４５Ｄ８／１２；髪乾燥用くしＡ４５Ｄ２０／４８～Ａ４５Ｄ２０／５２；かみそりの刃を使用し，かつくしと一体または組合された髪仕上げ器具Ｂ２６Ｂ２１／００，例．Ｂ２６Ｂ２１／１２）
,A45D  24/02,・,単一くし
,A45D  24/04,・,多重くし
,A45D  24/06,・・,折たためるくし（Ａ４５Ｄ２４／０８が優先）
,A45D  24/08,・・,保護用さやを有するもの
,A45D  24/10,・・,他の装置と組合せられたもの
,A45D  24/12,・・・,懸垂装置を有するもの
,A45D  24/14,・・・,使用者の手にもてる把手を有するもの
,A45D  24/16,・・・,それ以上何のめんどうもなく，他の装置が使用できるブラシ，パット類を有するもの
,A45D  24/18,・・・,くし部が操作できない位置にある時のみ他の装置が操作できるもの
,A45D  24/20,・・・・,他の装置がつめ掃除器またはつめ仕上げ器であるもの
,A45D  24/22,・,液体，練状体，または粉体を塗布する装置付のくし
,A45D  24/24,・・,自由に供給できるもの；芯をつかうもの
,A45D  24/26,・・,柔軟壁の液体，練状体または粉体収納装置を有するもの
,A45D  24/28,・・,ピストンポンプを有するもの
,A45D  24/30,・,よごれまたは油を除くためのくし（Ａ４５Ｄ２４／３２が優先）
,A45D  24/32,・,吸引装置を有するくし
,A45D  24/34,・,髪分け器
,A45D  24/36,・,髪仕上げ装置として用いられるくし，形紙または案内
,A45D  24/38,・,くし支持体
,A45D  24/40,・,くし掃除器
,A45D  24/42,・・,くしから取外せるものまたは固着したもの
,A45D  24/44,・・,別の装置としてのもの
,A45D  24/46,・・・,ローラーブラシを有するもの
,A45D  26/00,,髪の端部を焦がす装置；余分な髪を除く装置，例．毛抜き（電気手術装置を使う脱毛Ａ６１Ｂ１８／０４，Ａ６１Ｂ１８／１８）
,A45D  27/00,,ひげそり用具（ひげそり石けんを収納する容器Ａ４５Ｄ４０／００；ひげそり用鏡Ａ４５Ｄ４２／０８）
,A45D  27/02,・,体に泡を立てるもの；泡をつくるもの（ひげそり用ブラシＡ４６Ｂ）
,A45D  27/04,・・,泡を立てる，例．ブラシを用いて，ための手動器具
,A45D  27/06,・・,泡を立てるためのモーター駆動装置
,A45D  27/08,・・,泡を立てるための手袋または布
,A45D  27/10,・・,圧縮空気またはうず巻水により作動される泡立て装置
,A45D  27/12,・・,かくはん装置を有する泡立て器（Ａ４５Ｄ２７／１０が優先）
,A45D  27/14,・,ひげそり容器
,A45D  27/16,・・,石けん保持具を有するもの
,A45D  27/18,・・,ブラシ支持具を有するもの
,A45D  27/22,・,ひげそり用具を収納しておく容器または移動台
,A45D  27/24,・・,かみそり刃を収納するためのもの，例．使用後に収納するためのもの（使用済み外科用メスの刃を収集するための装置Ａ６１Ｂ１７／３２１７；新しいかみそり刃を分配するための装置Ｂ６５Ｄ８３／１０）
,A45D  27/26,・・,止血用筆，止血用綿花類のためのもの
,A45D  27/28,・・,ひげそり用具の中に他のひげそり用具を収納するもの（ひげそりクリーム，止血剤類を収納するためにかみそり刃を一体または取付ける手段Ｂ２６Ｂ２１／４４）
,A45D  27/29,・・,ひげそりまたはかみそりのスタンド（Ａ４５Ｄ２７／４６が優先）
,A45D  27/38,・,ひげそり用皮膚伸し
,A45D  27/40,・,息の転向装置
,A45D  27/42,・,ひげそりマスク
,A45D  27/44,・,石けんの泡除き用具
,A45D  27/46,・,ひげそりまたはかみそりを掃除または消毒する装置
,A45D  27/48,・・,そのための乾燥装置
,,,マニキュアまたはペデイキュア
,A45D  29/00,,マニキュアまたはペディキュア用器具
,A45D  29/02,・,つめ切り器，つめ切り
,A45D  29/04,・,つめヤスリ，例．手動のもの
,A45D  29/05,・・,電動のもの
,A45D  29/06,・,つめ先成形具
,A45D  29/11,・,つめ磨き具
,A45D  29/12,・・,手動のもの
,A45D  29/14,・・,電動のもの
,A45D  29/16,・,甘皮取り
,A45D  29/17,・,つめ掃除具，例．スクラッパー
,A45D  29/18,・,マニキュアまたはペディキュアセット，例．ケース，小箱類なしで組合せたもの（はさみまたははさみの鞘と組合せたものＢ２６Ｂ１３／２２，Ｂ２６Ｂ２９／０４）
,A45D  29/20,・・,そのために特別用いられる箱，ケース，小箱類
,A45D  29/22,・,指の支持具
,A45D  31/00,,人造のつめ
,,,化粧料を扱うために特別用いられる容器または付属品
,A45D  33/00,,粉末状化粧料用容器または付属品
,A45D  33/02,・,ふりかけ装置を有するもの，例．散布装置
,A45D  33/04,・・,バネ底を有するもの
,A45D  33/06,・・,ダイアフラム盤を有するもの
,A45D  33/08,・・,回転翼によって作動されるもの
,A45D  33/10,・・,虹彩絞り形をなす閉止体を有するもの
,A45D  33/12,・・,ローラを有するもの
,A45D  33/14,・・,ねじを有するもの
,A45D  33/16,・・,蓋の部分を移動または回動することにより開閉され得る蓋に孔を有するもの
,A45D  33/18,・,特殊な装飾的構造または形を有するもの
,A45D  33/20,・,可動的にはめられた引出しを有する容器
,A45D  33/22,・,頂部と底部に蓋または覆具を有する容器
,A45D  33/24,・,一側に二個の蓋を有する容器；数個の覆具を有する容器
,A45D  33/26,・,他のものと結合されたもの
,A45D  33/28,・・,棒口紅の容器または他の化粧料容器を有するもの
,A45D  33/30,・・,時計または他の機械的に駆動される物品を有するもの
,A45D  33/32,・・,照明装置を有するもの
,A45D  33/33,・・,腕輪またはくつ下どめを有するもの；ペンダントのようなもの
,A45D  33/34,・,パウダーパフ，例．容器に組込まれたもの
,A45D  33/36,・・,把手付のもの
,A45D  33/38,・,粉おしろいまたは他の化粧料を含んだ紙
,A45D  34/00,,液体状化粧料，例．香水，用容器または付属品
,A45D  34/02,・,香気瓶，例．蒸発器を有するもの
,A45D  34/04,・,液体を施すために特別に用いられる器具，例．ローラまたはボールを用いるもの
,A45D  34/06,・,他の化粧品，例．棒口紅，と組合せたもの
,A45D  37/00,,液体状化粧料に特に適合する芳香パッド
,A45D  40/00,,固体状または練り状の化粧料，例．ひげそり石けん，棒口紅，メーキャップ，の収容または扱いに特に適合したケースまたは付属品（粉末状または液体状化粧料の容器に共通した特徴のものＡ４５Ｄ３３／００～Ａ４５Ｄ３７／００；化粧品または類似化粧品製剤Ａ６１Ｋ８／００，Ａ６１Ｑ；見本台類Ｇ０９Ｆ５／００）
,A45D  40/02,・,棒口紅または類似の固形状物の運動が押出し運動になるケース（Ａ４５Ｄ４０／０６が優先）
,A45D  40/04,・・,ねじによるもの
,A45D  40/06,・,棒口紅または類似の固形状物の運動がねじれ運動となるケース
,A45D  40/08,・,網目または棒状部の成形部を有するもの
,A45D  40/10,・,スプリングが棒口紅または類似の固形状物を使用位置または収容位置に押圧するケース
,A45D  40/12,・,棒状部の好ましくない運動を防止するケース（Ａ４５Ｄ４０／１０が優先）
,A45D  40/14,・,余分な棒口紅類の排出器を有するもの
,A45D  40/16,・,棒口紅を詰めかえるもの；棒口紅をつくる鋳形装置
,A45D  40/18,・,他の物と結合されているケース（Ａ４５Ｄ４０／２４，Ａ４５Ｄ４２／０２が優先）
,A45D  40/20,・,ペンシル状化粧料；使用中棒状化粧料またはひげそり石けんを扱う単一ホルダー
,A45D  40/22,・,蝶番付カバーに特徴のあるケース
,A45D  40/24,・,２つ以上の化粧品用ケース
,A45D  40/26,・,練り状ペイントを塗布する器具，例．ローラを使うもの，ボールを使うもの
,A45D  40/28,・・,すでに塗布されたペイントを押すための器具
,A45D  40/30,・,口びるやまつ毛を描くマスク
,,,他の化粧具
,A45D  42/00,,手鏡，懐中鏡またはひげそり用鏡
,A45D  42/02,・,棒口紅またはパウダーパットを有する鏡
,A45D  42/04,・,懐中鏡またはハンドバッグ用の鏡
,A45D  42/06,・,腕鏡；指に付ける手段を有する鏡
,A45D  42/08,・,ひげそり用鏡
,A45D  42/10,・・,照明付ひげそり用鏡
,A45D  42/12,・・,人体につるしておくことができるひげそり用鏡
,A45D  42/14,・・,真空キャップ付ひげそり用鏡
,A45D  42/16,・・,他のつるしたり支えたりする手段のついたひげそり用鏡
,A45D  42/18,・,種々の反射鏡
,A45D  42/20,・・,不精ばさみ付反射鏡
,A45D  42/22,・,金属鏡
,A45D  42/24,・,可撓性鏡
,A45D  44/00,,他の化粧用備品，例．理美容室用のもの
,A45D  44/02,・,特に理美容室に適用され，そして他に分類されない家具またはほかの備品（理美容用いすＡ４７Ｃ１／０４）
,A45D  44/04,・・,持運びできる台または網または格子状のすきまを有する箱
,A45D  44/06,・,理美容用機械を吊下げるために適用される手段，例．電気モーター用トロリー
,A45D  44/08,・,保護用被覆物；肩のあおい；カラー；胸あて
,A45D  44/10,・,頭を載せる台；首を載せる台
,A45D  44/12,・,耳や顔やくちびるを保護する物（ひげそり用マスクＡ４５Ｄ２７／４２）
,A45D  44/14,・,理美容作業を行うためのスタンド；人頭模形台
,A45D  44/16,・,同じ目的のために髪を集めておく箱または容器
,A45D  44/18,・,旅行備品としてのヘアブラシまたは歯ブラシ用容器
,A45D  44/20,・,入れ歯容器
